,닻과 돛(해자기업),닻과 돛(NASDAQ 40%),S&P500 100%
2020-05-15,462961.17231156566,90285.59431992754,79615.77835731924
2020-05-18,468470.80192726373,91117.3425948869,82123.77024825857
2020-05-19,468228.45579575025,90982.71986622801,81262.75185761898
2020-05-20,474962.79859020095,91889.00744634858,82615.86608612894
2020-05-21,469717.8128107499,91141.67426923895,81973.64368629974
2020-05-22,471843.2489438328,91441.41558795032,82166.58597991771
2020-05-26,469546.8350628526,91274.37033674686,83176.34627664133
2020-05-27,466405.52229142044,91112.29131907299,84409.62668421886
2020-05-28,467147.62279476563,91335.09934094721,84231.69840430253
2020-05-29,472835.4071657985,91991.477334401,84637.04962413175
2020-06-01,472650.30730015365,92262.08966434054,84954.54307119692
2020-06-02,475883.04736848525,92674.95751909196,85652.09061826036
2020-06-03,474675.6699777448,92331.56972760802,86821.154215878
2020-06-04,475312.9102987105,91984.4782009388,86528.67959996306
2020-06-05,477092.5516899933,92459.47100799141,88796.73913541439
2020-06-08,476223.9649978473,93000.99913960596,89865.99212205432
2020-06-09,480851.9724188757,93507.48802463926,89165.11189835095
2020-06-10,484796.0204938586,93908.43164590973,88691.36953835093
2020-06-11,476039.79293939326,92166.99768146046,83463.54019515128
2020-06-12,479144.9196335577,92453.51128918157,84553.6444702593
2020-06-15,480193.29125612485,92584.99710166476,85256.47271472776
2020-06-16,481184.17971099936,93395.41343571365,86873.1398989435
2020-06-17,485058.13568370376,93528.48168404348,86560.37057192189
2020-06-18,483396.8587159101,93570.15590139298,86611.80646515472
2020-06-19,484352.5640661323,93842.50733934512,86122.49351409162
2020-06-22,490454.06285515334,94727.89454952885,86681.86733740987
2020-06-23,491822.1111786777,95134.90586003609,87055.24250907071
2020-06-24,488165.498251073,94236.3688363178,84804.41650923803
2020-06-25,490524.76404701645,94486.68195653352,85733.8260400484
2020-06-26,483618.6813357306,93340.19550611527,83656.76077744995
2020-06-29,487581.9287917912,94197.74186116671,84885.3170649839
2020-06-30,490852.70699263044,94844.27319382649,86193.38925238892
2020-07-01,492073.7067795723,95261.46916523413,86626.2639014949
2020-07-02,496243.9684803274,95573.6297060204,87019.65549558165
2020-07-06,503898.8789644401,96617.12139225699,88401.6778092432
2020-07-07,502608.7169201822,96302.05722991747,87445.30142651753
2020-07-08,510198.9455638564,97238.74097860078,88129.77619311563
2020-07-09,514906.0916334496,97467.2763108814,87632.40644536904
2020-07-10,514046.3457192769,97580.2218975749,88549.58484928502
2020-07-13,510328.67035271216,96788.85907923667,87720.53571928502
2020-07-14,515059.3283213646,97067.18603205883,88896.54974639203
2020-07-15,510325.4532259734,97350.23642340684,89703.91272188176
2020-07-16,511660.61672008375,97110.0604972294,89398.37211303024
2020-07-17,511801.7056772382,97216.47259391376,89653.03340601036
2020-07-20,517749.43359957606,98367.96870880191,90406.7409663502
2020-07-21,518045.6926301147,98495.78937643016,90558.53726039341
2020-07-22,521769.2743396175,98762.70996263479,91078.98460605393
2020-07-23,518148.75544261653,98269.13446295209,89956.90428277751
2020-07-24,522802.727282046,98299.96422289492,89400.0350575858
2020-07-27,537000.3275536107,99552.47641703184,90061.16072511805
2020-07-28,529604.1397090476,99111.88115322858,89478.15951405323
2020-07-29,535445.7955122304,99821.56325204909,90590.22823235228
2020-07-30,535281.6909649048,100108.57792548678,90250.49205341536
2020-07-31,532238.2335074674,100834.80681055147,90942.7589030738
2020-08-03,536307.1453352557,101329.12904065885,91595.82098639377
2020-08-04,540689.0726536238,101806.50105648194,91926.65871507619
2020-08-05,548101.341333731,103225.45201872595,92517.7235103533
2020-08-06,550186.6683854482,103969.58515493947,93112.39927095103
2020-08-07,545098.2235503445,102983.3362844339,93171.3421710347
2020-08-10,545727.045754269,103048.55754601743,93426.83833005701
2020-08-11,531952.7270433059,100547.92095905192,92682.30750865235
2020-08-12,539440.231448127,101293.20899330144,93979.5400125666
2020-08-13,540004.5345184023,101619.99470729068,93787.14750878129
2020-08-14,540096.7027759795,101539.86145414275,93771.02712788552
2020-08-17,550858.7719396029,102442.4901431652,94025.13184350419
2020-08-18,553868.2706655936,103366.04683544257,94241.70831239753
2020-08-19,549285.656944136,102645.8356169704,93826.63056380047
2020-08-20,544034.7534797052,102179.33967389417,94122.9944337168
2020-08-21,548831.8667585915,102310.8032616259,94446.88173290988
2020-08-24,552338.3189494548,102905.62626694245,95395.47960763279
2020-08-25,551659.9201637707,102677.28563528214,95738.55525073843
2020-08-26,556900.3153247078,103809.39476113729,96714.66976720929
2020-08-27,552329.4542673873,103502.09648471251,96876.47766622985
2020-08-28,559660.4360561708,104343.27853625157,97528.70488350764
2020-08-31,559352.6608710273,104648.86644128487,97314.63301274083
2020-09-01,568247.4433729481,105533.31074457774,98046.92591972233
2020-09-02,574011.2157809036,105547.91618288681,99553.50617435986
2020-09-03,557039.5237031447,103146.46309046642,96056.60527516504
2020-09-04,548509.3452523152,102350.29642222519,95275.37428554842
2020-09-08,536149.6901753928,100307.99492180924,92630.87840294825
2020-09-09,549087.9789836628,102051.41120828009,94496.92618273907
2020-09-10,546404.7203720334,101527.80831011446,92835.21695741841
2020-09-11,543661.5713726596,100953.29236867656,92884.70482988618
2020-09-14,552041.3314556538,101923.46183997014,94068.22586384401
2020-09-15,557214.9578722584,102275.15201815336,94559.20175946268
2020-09-16,550948.0232380686,101952.93121912578,94122.43785635533
2020-09-17,547641.5646618392,100980.33018291104,93330.64547192873
2020-09-18,544454.0583616884,100782.22896953177,92286.96789380045
2020-09-21,542355.1100682337,100018.17948401874,91219.10635056417
2020-09-22,544097.3515758805,100668.0882479047,92178.54390877782
2020-09-23,533060.9074819016,98846.49218008976,89991.93471890503
2020-09-24,534838.0261539047,98797.82750158498,90260.78194707342
2020-09-25,539411.6473812505,99685.87814007243,91702.85352801274
2020-09-28,543785.3051362596,100544.90921739311,93180.24062128917
2020-09-29,548055.531160046,100757.15749037983,92731.79538112009
2020-09-30,550239.149470831,101122.2770260712,93497.17749099288
2020-10-01,555834.4289333638,101988.49280585986,93992.04942814172
2020-10-02,547807.5426829301,101044.48052591665,93091.82627116366
2020-10-05,557963.3585530357,102141.44933712346,94764.9385448653
2020-10-06,555176.7050299254,101525.95494870536,93440.73918903574
2020-10-07,558252.8327273582,101835.67915174922,95066.30482350593
2020-10-08,559753.8838750601,102101.81265947607,95827.79767937733
2020-10-09,565014.1442896156,103321.45193523123,96670.46259214656
2020-10-12,573318.8760697125,104493.59847749979,98257.38682516853
2020-10-13,570579.2517566863,103862.21129090743,97637.68544589178
2020-10-14,569157.5854856732,103818.51771322597,96991.01721469972
2020-10-15,564457.5656769486,103298.7238259715,96842.83867350596
2020-10-16,563793.1412520991,103361.5750313898,96855.9046664425
2020-10-19,560771.2012027915,102634.16145959529,95274.26113082553
2020-10-20,562368.4063765743,102655.12465476233,95724.65439175967
2020-10-21,564059.1909992973,102973.39981043013,95514.47177499425
2020-10-22,560884.9305531272,102658.73695599863,96012.95467746374
2020-10-23,564132.3863939045,102866.61724237732,96343.7924061462
2020-10-26,556114.5256921675,102053.73987316719,94552.80790733478
2020-10-27,558876.4979691419,102454.6427812026,94266.72714354775
2020-10-28,544810.9026817512,100212.66644711985,90940.25430494722
2020-10-29,551112.4689535424,100910.01572924158,92026.7476147346
2020-10-30,548275.7901260206,100059.25212921425,90910.50456622466
2020-11-02,551709.0629410489,100372.99307717645,92030.35858005525
2020-11-03,559603.5715949277,101463.72790076854,93668.43363010055
2020-11-04,570604.471610913,102970.24828947753,95733.54605448534
2020-11-05,579988.0356849353,104772.68318770325,97596.53944631698
2020-11-06,584911.921871589,104829.34856299087,97568.45943967879
2020-11-09,570176.7782026748,102879.99497252231,98709.99960801967
2020-11-10,562115.6022358227,102463.06853841897,98571.82588427447
2020-11-11,570707.4799687696,103049.58314213186,99326.08323444697
2020-11-12,570479.4386518388,102993.15490300447,98334.95470427445
2020-11-13,575139.5259777121,103725.26638693112,99673.32642023469
2020-11-16,581811.0006273958,103997.71751313913,100834.32643364008
2020-11-17,578397.3846436542,103961.88544514307,100351.13583355295
2020-11-18,577187.1657425286,103366.8665113461,99190.69239750906
2020-11-19,575936.6723071246,103441.07949955825,99582.14275835954
2020-11-20,573325.761409659,103564.30425978967,98905.72478844492
2020-11-23,572981.9304630142,103056.22546819459,99463.15059099808
2020-11-24,567824.496455119,102960.13250305055,101070.64103627863
