,닻과돛_해자기업형,닻과돛_NASDAQ프록시,S&P500_100
1990-08-23,-0.0649988898951307,-0.06499888989513036,-0.16774634124069077
1990-08-24,-0.06034868090232459,-0.06034868090232448,-0.15568505364129026
1990-08-27,-0.04801327770324437,-0.04801327770324426,-0.12877085836486046
1990-08-28,-0.06307295868659646,-0.06307295868659635,-0.12904191433506462
1990-08-29,-0.0669209550183012,-0.06692095501830098,-0.12131727411492454
1990-08-30,-0.06546464091421023,-0.06546464091421011,-0.13617026450662317
1990-08-31,-0.06473009084688408,-0.06473009084688397,-0.1257352300137793
1990-09-04,-0.06879820598305186,-0.06879820598305175,-0.12429872435783262
1990-09-05,-0.066704902641747,-0.06670490264174678,-0.120775162174516
1990-09-06,-0.06661910145877215,-0.06661910145877203,-0.13142707452939117
1990-09-07,-0.06733963415436872,-0.0673396341543685,-0.12345850875046793
1990-09-10,-0.06609667370448646,-0.06609667370448635,-0.12825587683587314
1990-09-11,-0.07243415657588836,-0.07243415657588803,-0.1298549995310082
1990-09-12,-0.06901818286423289,-0.06901818286423278,-0.12578940812195238
1990-09-13,-0.07239875171814714,-0.07239875171814703,-0.1363328815458119
1990-09-14,-0.07090153098957497,-0.07090153098957463,-0.14126581897365365
1990-09-17,-0.06857594064327277,-0.06857594064327266,-0.13871804174013835
1990-09-18,-0.07270663038611203,-0.0727066303861118,-0.13646836817357944
1990-09-19,-0.07270252042135983,-0.07270252042135972,-0.14188915671898727
1990-09-20,-0.07863379854002817,-0.07863379854002794,-0.15576636216088469
1990-09-21,-0.07863193679332103,-0.07863193679332081,-0.15620003517027758
1990-09-24,-0.0848060356857101,-0.08480603568570977,-0.1744410184028562
1990-09-25,-0.07406291316171099,-0.07406291316171087,-0.1644938350275783
1990-09-26,-0.07894926270421865,-0.07894926270421854,-0.17316712978609883
1990-09-27,-0.08558291499751292,-0.08558291499751303,-0.18425263243569767
1990-09-28,-0.07932596558678051,-0.0793259655867804,-0.1704838659248159
1990-10-01,-0.07935505134481224,-0.07935505134481191,-0.14638842113743644
1990-10-02,-0.08414673046932941,-0.08414673046932908,-0.14565664446108728
1990-10-03,-0.08717419277211125,-0.08717419277211091,-0.15598324002291597
1990-10-04,-0.08374515807494909,-0.08374515807494887,-0.15248680825102057
1990-10-05,-0.08596436672284269,-0.08596436672284247,-0.1557121840527118
1990-10-08,-0.08876922703648349,-0.08876922703648349,-0.15034557361547718
1990-10-09,-0.09187192128773736,-0.09187192128773702,-0.17305869085508352
1990-10-10,-0.1007347066992117,-0.10073470669921147,-0.18582462471941175
1990-10-11,-0.11019681962886296,-0.11019681962886274,-0.19918693134699095
1990-10-12,-0.1082133315928191,-0.10821333159281898,-0.18680040966921319
1990-10-15,-0.11203387558363886,-0.11203387558363853,-0.178127114910693
1990-10-16,-0.12747216243107662,-0.1274721624310765,-0.1898089076088736
1990-10-17,-0.1252598614120629,-0.1252598614120628,-0.1902425806182666
1990-10-18,-0.1175671457962445,-0.1175671457962445,-0.17132408153218093
1990-10-19,-0.11144768085367529,-0.11144768085367507,-0.15305596788818143
1990-10-22,-0.11141992036637582,-0.1114199203663756,-0.146876272255003
1990-10-23,-0.10824962670684546,-0.10824962670684535,-0.1533812846812277
1990-10-24,-0.10868578012589791,-0.1086857801258978,-0.15273073380980373
1990-10-25,-0.10679288455122748,-0.10679288455122715,-0.15931697204095396
1990-10-26,-0.11233867224115968,-0.11233867224115945,-0.17411578432447927
1990-10-29,-0.116024593519227,-0.116024593519227,-0.18178616372177725
1990-10-30,-0.11604366870214444,-0.11604366870214444,-0.1758775240588032
1990-10-31,-0.11167590074848721,-0.11167590074848721,-0.17604014109799182
1990-11-01,-0.11024633812626927,-0.11024633812626905,-0.16785478017170663
1990-11-02,-0.10723930391149239,-0.10723930391149228,-0.15476352951433192
1990-11-05,-0.10377450467984728,-0.10377450467984717,-0.1473370756758171
1990-11-06,-0.10221343262567995,-0.10221343262567972,-0.15538694997433455
1990-11-07,-0.10105537063126935,-0.10105537063126913,-0.17059222214116287
1990-11-08,-0.10152791501559644,-0.1015279150155961,-0.16625565747657178
1990-11-09,-0.09589762332469198,-0.09589762332469176,-0.14964092735054924
1990-11-12,-0.09121790757859216,-0.09121790757859183,-0.13408320797925355
1990-11-13,-0.08784551901809068,-0.08784551901809046,-0.1389890149956743
1990-11-14,-0.08401525391179376,-0.08401525391179365,-0.13158969156858047
1990-11-15,-0.0904535697994443,-0.09045356979944419,-0.1407508374446671
1990-11-16,-0.09478742952043451,-0.09478742952043417,-0.14047978147446294
1990-11-19,-0.09191796516309059,-0.09191796516309048,-0.13446270288047346
1990-11-20,-0.09402512785359407,-0.09402512785359385,-0.1453855884908838
1990-11-21,-0.09555154782193331,-0.09555154782193287,-0.14343410130595002
1990-11-23,-0.09053766847602962,-0.09053766847602929,-0.1459547481280442
1990-11-26,-0.08796935184196675,-0.08796935184196641,-0.14213308227777122
1990-11-27,-0.08571910423725249,-0.08571910423725237,-0.137823565309932
1990-11-28,-0.08389171016615016,-0.08389171016615005,-0.1382301079079038
1990-11-29,-0.08187505554483576,-0.08187505554483565,-0.14237700783655416
1990-11-30,-0.0804116034233866,-0.08041160342338649,-0.12665675414073874
1990-12-03,-0.0814646563900242,-0.08146465639002387,-0.12156119967370838
1990-12-04,-0.08125839391146783,-0.0812583939114675,-0.11546281256012436
1990-12-05,-0.07649719438663649,-0.07649719438663649,-0.10578668515505085
1990-12-06,-0.07971475356259483,-0.07971475356259472,-0.10809053682978298
1990-12-07,-0.07974838743139034,-0.07974838743139001,-0.11166827712127281
1990-12-10,-0.0771338889565244,-0.07713388895652407,-0.1085783879473492
1990-12-11,-0.08156989854664332,-0.08156989854664332,-0.11521888700134153
1990-12-12,-0.08032696504962633,-0.08032696504962622,-0.1050549084787018
1990-12-13,-0.07848968914431065,-0.07848968914431032,-0.10735876015343404
1990-12-14,-0.07987319331625664,-0.07987319331625653,-0.11418892394336722
1990-12-17,-0.08006064180233219,-0.08006064180233208,-0.11635728899033182
1990-12-18,-0.07527408733370977,-0.07527408733370955,-0.10543440337992149
1990-12-19,-0.07322446865866572,-0.07322446865866561,-0.10502777806728081
1990-12-20,-0.06730743171139109,-0.06730743171139097,-0.10524465592931198
1990-12-21,-0.06739540580846481,-0.0673954058084647,-0.10082670003045757
1990-12-24,-0.06826278908005212,-0.06826278908005201,-0.10584094597789362
1990-12-26,-0.06814812709397655,-0.06814812709397633,-0.10326603833295733
1990-12-27,-0.06993018050562061,-0.06993018050562061,-0.11020464105390615
1990-12-28,-0.06724054546095948,-0.06724054546095937,-0.10903919136816376
1990-12-31,-0.06481535237796665,-0.06481535237796643,-0.10497359995910793
1991-01-02,-0.0626712668206556,-0.06267126682065538,-0.11519175658992109
1991-01-03,-0.07059409672908101,-0.07059409672908101,-0.12749696974810443
1991-01-04,-0.07005529591578286,-0.07005529591578286,-0.1299634384620253
1991-01-07,-0.0742937823190809,-0.07429378231908068,-0.14503322400108587
1991-01-08,-0.07645991107703298,-0.07645991107703276,-0.1464968600684533
1991-01-09,-0.07979220565328848,-0.07979220565328837,-0.15573931446413403
1991-01-10,-0.07282938495895919,-0.07282938495895896,-0.14749969271500663
1991-01-11,-0.07284634051878536,-0.07284634051878502,-0.14560238363824618
1991-01-14,-0.07299167228596415,-0.07299167228596382,-0.15302892019142988
1991-01-15,-0.07150599410212388,-0.07150599410212355,-0.14966797504730212
1991-01-16,-0.06026340353304416,-0.060263403533043824,-0.1430546064047309
1991-01-17,-0.06680817994742538,-0.06680817994742494,-0.11107198707269161
1991-01-18,-0.06609184109386967,-0.06609184109386967,-0.09952568100227865
1991-01-21,-0.06326754533697743,-0.06326754533697743,-0.1026968786957968
1991-01-22,-0.06191113471791754,-0.061911134717917315,-0.11015046294573272
1991-01-23,-0.05887126890722005,-0.05887126890721994,-0.10500073037052882
1991-01-24,-0.055183183959983784,-0.055183183959983784,-0.09261420869275105
1991-01-25,-0.051214424412872384,-0.05121442441287216,-0.08911777692085543
1991-01-28,-0.04837329845695226,-0.04837329845695226,-0.08922621585187096
1991-01-29,-0.04284218122788097,-0.04284218122788064,-0.08974119738085817
1991-01-30,-0.04181577304415085,-0.04181577304415063,-0.07599947856672862
1991-01-31,-0.0368175391322344,-0.03681753913223418,-0.06781411764044332
1991-02-01,-0.03432334919855706,-0.03432334919855706,-0.07019927783476987
1991-02-04,-0.025125295275485682,-0.02512529527548535,-0.055861268972058564
1991-02-05,-0.018020459501123964,-0.01802045950112363,-0.04794688130130853
1991-02-06,-0.015132246894227652,-0.015132246894227652,-0.02948910292136797
1991-02-07,-0.017050775686054398,-0.017050775686054176,-0.03369026367286054
1991-02-08,-0.010802374686881167,-0.010802374686880722,-0.026019801560893674
1991-02-11,-0.005577849990798245,-0.005577849990798134,-0.0010029153612239883
1991-02-12,-0.007395934016415695,-0.007395934016415473,-0.009350893326697918
1991-02-13,-0.0016303235300035857,-0.0016303235300031416,0.0
1991-02-14,-0.004304718830035581,-0.004304718830035581,-0.013007392379470573
1991-02-15,-0.0017338642817791294,-0.0017338642817791294,0.0
1991-02-19,-0.0017377580758984879,-0.0017377580758984879,0.0
1991-02-20,-0.0048358370410388485,-0.0048358370410387375,-0.011505454482966804
1991-02-21,-0.006113749463275919,-0.006113749463275919,-0.011965709013388115
1991-02-22,-0.0059311732206097645,-0.005931173220609431,-0.010124856123987724
1991-02-25,-0.0045047302362458685,-0.0045047302362456465,-0.0057662762888696095
1991-02-26,-0.006731913158414482,-0.00673191315841426,-0.017813196970433043
1991-02-27,-0.003022649042930481,-0.003022649042930148,-0.0044668895980658485
1991-02-28,0.0,0.0,-0.006280644392693602
1991-03-01,0.0,0.0,0.0
1991-03-04,0.0,0.0,-0.003077211770672772
1991-03-05,0.0,0.0,0.0
1991-03-06,0.0,0.0,-0.001459937861506111
1991-03-07,0.0,0.0,-0.0021501315458936077
1991-03-08,0.0,0.0,-0.004698420598684527
1991-03-11,-0.009519322996916046,-0.009519322996916268,-0.00998091355234998
1991-03-12,-0.016229052369396202,-0.016229052369396202,-0.017758553885454553
1991-03-13,-0.008316094705550281,-0.008316094705550503,-0.005707140288589874
1991-03-14,-0.009634011999307246,-0.009634011999307579,-0.008547465518871422
1991-03-15,-0.01008030317326003,-0.010080303173260363,-0.008308571014733146
1991-03-18,-0.012557878267982936,-0.01255787826798338,-0.012237247436299059
1991-03-19,-0.014364176464868428,-0.014364176464868428,-0.026890010750657778
1991-03-20,-0.011105481598039924,-0.011105481598040257,-0.023359491835989066
1991-03-21,-0.014025824941652942,-0.014025824941652831,-0.0269165815873339
1991-03-22,-0.014142309852280044,-0.014142309852280044,-0.02452747452865356
1991-03-25,-0.012205816790347601,-0.012205816790347823,-0.018289484567083125
1991-03-26,-0.004138694598975312,-0.004138694598975423,-0.0011149220279608185
1991-03-27,-0.002155494768137811,-0.002155494768137922,-0.0036366402440760615
1991-03-28,-0.00106008838004501,-0.00106008838004501,-0.003981737086270032
1991-04-01,-0.0022967811229603896,-0.0022967811229603896,-0.014387378982192889
1991-04-02,0.0,0.0,0.0
1991-04-03,0.0,0.0,-0.0014756193902336623
1991-04-04,0.0,0.0,0.0
1991-04-05,-0.0016047017020676124,-0.0016047017020678345,-0.01161230162910698
1991-04-08,0.0,0.0,-0.002922783220563052
1991-04-09,-0.0009673443160613804,-0.0009673443160614914,-0.0163519805006358
1991-04-10,-0.0030122056831728417,-0.0030122056831728417,-0.017431590985851453
1991-04-11,0.0,0.0,-0.005634947975793003
1991-04-12,0.0,0.0,0.0
1991-04-15,-0.0018899896071401523,-0.0018899896071401523,0.0
1991-04-16,0.0,0.0,0.0
1991-04-17,0.0,0.0,0.0
1991-04-18,-0.005430952974026737,-0.005430952974026848,-0.005096736303591198
1991-04-19,-0.012581613433216288,-0.012581613433216399,-0.016007170712255103
1991-04-22,-0.018752494217753157,-0.01875249421775338,-0.024330899482627788
1991-04-23,-0.017706454092956347,-0.017706454092956347,-0.02225637641112077
1991-04-24,-0.015209777245218659,-0.015209777245218659,-0.01969522909716004
1991-04-25,-0.019196347023615612,-0.019196347023615723,-0.028684881180366717
1991-04-26,-0.020475025127065782,-0.020475025127066004,-0.029273973200182324
1991-04-29,-0.028362320186144263,-0.028362320186144596,-0.04300168528620585
1991-04-30,-0.026677751245773318,-0.02667775124577343,-0.03869897655715493
1991-05-01,-0.024512238320493762,-0.024512238320493984,-0.026021266089043538
1991-05-02,-0.02295030215050431,-0.02295030215050442,-0.02543225222924106
1991-05-03,-0.021072742576287107,-0.02107274257628744,-0.024715134107732406
1991-05-06,-0.02154006132355346,-0.021540061323553572,-0.026559163300184818
1991-05-07,-0.02103014888294219,-0.021030148882942412,-0.03362787673790746
1991-05-08,-0.019530826058517414,-0.019530826058517525,-0.030580105181493122
1991-05-09,-0.014490268211378998,-0.01449026821137922,-0.018440291924523233
1991-05-10,-0.018720856677555187,-0.018720856677555298,-0.03767453326357317
1991-05-13,-0.01801285903967531,-0.018012859039675533,-0.035062112980924764
1991-05-14,-0.022107794329655595,-0.022107794329655928,-0.04822644769148965
1991-05-15,-0.03095005095633696,-0.030950050956337183,-0.05603791573506456
1991-05-16,-0.03001690941301438,-0.030016909413014492,-0.046766574964128615
1991-05-17,-0.030957808141530818,-0.03095780814153093,-0.046254314237331395
1991-05-20,-0.03212109823456166,-0.032121098234561773,-0.04653608108507379
1991-05-21,-0.02787452795692702,-0.02787452795692702,-0.03867334007281109
1991-05-22,-0.0240237840675932,-0.024023784067593312,-0.036521985708285576
1991-05-23,-0.02304436573029267,-0.023044365730292782,-0.03967222504206225
1991-05-24,-0.019477901826832955,-0.019477901826832955,-0.033192525464142086
1991-05-28,-0.01514523058720918,-0.01514523058720929,-0.021795388653011227
1991-05-29,-0.009350812657321406,-0.009350812657321517,-0.019618397804141985
1991-05-30,-0.0056835594057460526,-0.005683559405746164,-0.008938457274533018
1991-05-31,-0.003310723260508852,-0.0033107232605092962,-0.00158797698906743
1991-06-03,-0.00048319251899986426,-0.00048319251899986426,-0.0061211795971735095
1991-06-04,-0.0007061395889863542,-0.0007061395889866873,-0.006940765496044055
1991-06-05,-0.002611707639374239,-0.00261170763937435,-0.013727790246037319
1991-06-06,-0.0030544678243473733,-0.0030544678243474843,-0.01746704343961658
1991-06-07,-0.00573344244807783,-0.005733442448078052,-0.02822389342225695
1991-06-10,-0.004636375894481737,-0.004636375894481848,-0.030426442595457015
1991-06-11,-0.004508024259720189,-0.004508024259720411,-0.024074847279242695
1991-06-12,-0.009247913893845716,-0.009247913893845716,-0.03534387982866771
1991-06-13,-0.010681363672778277,-0.01068136367277861,-0.03283392732338131
1991-06-14,-0.008230161143558679,-0.008230161143558679,-0.020898971461122295
1991-06-17,-0.009462034738720537,-0.009462034738720981,-0.02643105903847931
1991-06-18,-0.009672689258102829,-0.009672689258103162,-0.030375247786782578
1991-06-19,-0.01748132000150826,-0.017481320001508482,-0.03933926338564542
1991-06-20,-0.01681021475724298,-0.016810214757243203,-0.038494041002431034
1991-06-21,-0.017741603611726164,-0.017741603611726275,-0.032526602151308204
1991-06-24,-0.03130447857799823,-0.03130447857799856,-0.04996800910658006
1991-06-25,-0.031433930197393045,-0.031433930197393045,-0.05071076371243244
1991-06-26,-0.02973558927348552,-0.02973558927348552,-0.04830327898450826
1991-06-27,-0.02757478538364244,-0.02757478538364244,-0.041106461285079554
1991-06-28,-0.02542887080502898,-0.025428870805029202,-0.0494045535711084
1991-07-01,-0.019812432546956082,-0.019812432546956193,-0.03209117271752926
1991-07-02,-0.02339480551860562,-0.023394805518605732,-0.03324372027281697
1991-07-03,-0.02613045178319029,-0.026130451783190622,-0.04384690766942112
1991-07-05,-0.025862843985932527,-0.025862843985932527,-0.041926047183950654
1991-07-08,-0.02031455278351657,-0.020314552783516793,-0.03203997790885482
1991-07-09,-0.017062724542058372,-0.017062724542058594,-0.036726921263010914
1991-07-10,-0.012514954053678862,-0.012514954053679084,-0.03767453326357417
1991-07-11,-0.013097411976511153,-0.013097411976511486,-0.03452429392979761
1991-07-12,-0.009239145443143193,-0.009239145443143304,-0.026123733866406762
1991-07-15,-0.005843291058021949,-0.005843291058022171,-0.020642841097724185
1991-07-16,-0.007650901967278356,-0.007650901967278356,-0.022819831946593427
1991-07-17,-0.00764432262227599,-0.007644322622276212,-0.023741885622826087
1991-07-18,-0.004324310617596527,-0.004324310617596749,-0.013010672124529443
1991-07-19,-0.002891712120187795,-0.002891712120187906,-0.015955975903581776
1991-07-22,-0.005367311903905381,-0.005367311903905603,-0.019387903925087602
1991-07-23,-0.011991583334162614,-0.011991583334162725,-0.028249451746588217
1991-07-24,-0.015017428855125803,-0.015017428855126247,-0.03024714352507718
1991-07-25,-0.013005561676112665,-0.013005561676112665,-0.024305341158298188
1991-07-26,-0.011217537905904518,-0.01121753790590474,-0.024382172451316353
1991-07-29,-0.009786746397800639,-0.009786746397800972,-0.01869642228792312
1991-07-30,-0.007616223760048335,-0.007616223760048446,-0.009629938911697944
1991-07-31,-0.0029762622844904385,-0.0029762622844907716,-0.006761466425663998
1991-08-01,-0.0005576511544848062,-0.0005576511544850282,-0.008528664325097912
1991-08-02,-0.002871487003094919,-0.00287148700309503,-0.008375001739061139
1991-08-05,-0.006536735393925741,-0.006536735393926074,-0.013804621539056039
1991-08-06,-0.0036963112526195996,-0.0036963112526199327,0.0
1991-08-07,-0.0016449077282815194,-0.0016449077282815194,-0.00015359571794504312
1991-08-08,0.0,0.0,-0.003328011390145713
1991-08-09,-0.0005779012004621942,-0.0005779012004619721,-0.008960114801470742
1991-08-12,0.0,0.0,-0.006656100906292761
1991-08-13,0.0,0.0,-0.0025600328004202755
1991-08-14,0.0,0.0,-0.0018432267413426295
1991-08-15,-0.0001718589394983372,-0.0001718589394983372,-0.0033024641878224292
1991-08-16,-0.0035522559194474113,-0.0035522559194475223,-0.012902587189398185
1991-08-19,-0.01508904076224582,-0.01508904076224582,-0.036224448500746464
1991-08-20,-0.01587636212941368,-0.01587636212941368,-0.028646773286782667
1991-08-21,0.0,0.0,-7.679785897263258e-05
1991-08-22,0.0,0.0,0.0
1991-08-23,0.0,0.0,0.0
1991-08-26,0.0,0.0,-0.0008118510117904876
1991-08-27,0.0,0.0,-0.002816084002656205
1991-08-28,0.0,0.0,0.0
1991-08-29,-0.0020382632421258595,-0.0020382632421258595,-0.0004286340799102284
1991-08-30,-0.005235178316789879,-0.005235178316789879,-0.0030506805364272083
1991-09-03,-0.009571389470694469,-0.009571389470694691,-0.011320140646759569
1991-09-04,-0.01142622974138141,-0.011426229741381633,-0.01681628978772176
1991-09-05,-0.013180977681760409,-0.01318097768176063,-0.0189088335090134
1991-09-06,-0.012697842845721174,-0.012697842845721397,-0.019009702164328846
1991-09-09,-0.00985288486145719,-0.0098528848614573,-0.020345923321355985
1991-09-10,-0.015395704300827706,-0.015395704300827706,-0.03045587092505242
1991-09-11,-0.01641098295718524,-0.01641098295718557,-0.02911964976802517
1991-09-12,-0.009846474779442116,-0.009846474779442227,-0.023446999715320938
1991-09-13,-0.01517731032074976,-0.01517731032074987,-0.03290141646982769
1991-09-16,-0.015257139771859274,-0.015257139771859385,-0.027380030929976318
1991-09-17,-0.015194514046727337,-0.01519451404672767,-0.028085957636703185
1991-09-18,-0.010558404569532165,-0.010558404569532276,-0.02445545544775296
1991-09-19,-0.006466184372749484,-0.006466184372749484,-0.022892337521446482
1991-09-20,-0.0022001047942311613,-0.0022001047942313834,-0.021984673504088836
1991-09-23,-0.003987971855098693,-0.003987971855098804,-0.02702702910649246
1991-09-24,-0.0005140886319670024,-0.0005140886319671134,-0.0225141762393144
1991-09-25,0.0,0.0,-0.02460671996060615
1991-09-26,-0.0013504894890766783,-0.0013504894890764563,-0.025590016234390056
1991-09-27,-0.005911562562163741,-0.005911562562163741,-0.027077501904270274
1991-09-30,0.0,0.0,-0.022136014957182204
1991-10-01,0.0,0.0,-0.01875756899615999
1991-10-02,-0.0006293559309190622,-0.0006293559309189511,-0.021127482284509225
1991-10-03,-0.005485351254258086,-0.005485351254257864,-0.030682767694331314
1991-10-04,-0.005883400940193462,-0.005883400940193462,-0.03880096329181082
1991-10-07,-0.007422925244750744,-0.007422925244750966,-0.04321302444391384
1991-10-08,-0.007805169379442312,-0.007805169379442423,-0.04026321256280185
1991-10-09,-0.010942003879317097,-0.010942003879317097,-0.05002023528325461
1991-10-10,-0.007686449747200119,-0.007686449747200119,-0.040565818528747744
1991-10-11,-0.005914706076826648,-0.005914706076826648,-0.038296696955473775
1991-10-14,0.0,0.0,-0.025640412091927356
1991-10-15,0.0,0.0,-0.014194243331203893
1991-10-16,0.0,0.0,-0.009681390464025608
1991-10-17,-0.0031086114860632286,-0.0031086114860634506,-0.011899962299281475
1991-10-18,0.0,0.0,-0.01043771302829033
1991-10-21,0.0,0.0,-0.01669026167375731
1991-10-22,-0.0007489317096188719,-0.0007489317096186499,-0.022211647213608465
1991-10-23,-0.0026195625749575457,-0.0026195625749573237,-0.021934277646551092
1991-10-24,-0.009266365041826985,-0.009266365041826874,-0.02917004562556158
1991-10-25,-0.011898606886695973,-0.011898606886695862,-0.031363458002168665
1991-10-28,-0.010154332042233372,-0.01015433204223326,-0.017950850574357857
1991-10-29,-0.006155404483960902,-0.006155404483960569,-0.013009286687029165
1991-10-30,0.0,0.0,-0.009277992783004452
1991-10-31,0.0,0.0,-0.010563741142253669
1991-11-01,-0.0016476898439509169,-0.001647689843951028,-0.01341268436805021
1991-11-04,-0.005604704208779454,-0.005604704208779232,-0.016034730824567633
1991-11-05,-0.004228542834332827,-0.00422854283433316,-0.019992998438112197
1991-11-06,-0.004931016634411645,-0.004931016634411867,-0.016816289787720984
1991-11-07,0.0,0.0,-0.007361873033214006
1991-11-08,0.0,0.0,-0.009454416754505757
1991-11-11,0.0,0.0,-0.008874595101983296
1991-11-12,0.0,0.0,0.0
1991-11-13,0.0,0.0,0.0
1991-11-14,-0.0016243470117751624,-0.0016243470117750514,-0.0006542607464055106
1991-11-15,-0.023154864293918442,-0.02315486429391833,-0.03721599458653002
1991-11-18,-0.016539909965199162,-0.01653990996519883,-0.030623319281317674
1991-11-19,-0.02525255867609877,-0.02525255867609877,-0.04526808602853061
1991-11-20,-0.02307734699670705,-0.023077346996706716,-0.04750762363512351
1991-11-21,-0.018129849232223494,-0.01812984923222305,-0.043657698456597394
1991-11-22,-0.019241703234260887,-0.019241703234260776,-0.053521523911502666
1991-11-25,-0.021644409575355517,-0.021644409575355517,-0.05553460436537838
1991-11-26,-0.024045573439968382,-0.02404557343996805,-0.048941929060166145
1991-11-27,-0.02296497039751977,-0.022964970397519546,-0.05248991136840242
1991-11-29,-0.022403871170834644,-0.022403871170834755,-0.05583654723566789
1991-12-02,-0.014630407424294334,-0.014630407424294334,-0.0402858750864189
1991-12-03,-0.015923897982937474,-0.015923897982937474,-0.04139305013825856
1991-12-04,-0.01261337685054198,-0.01261337685054209,-0.04363251095368381
1991-12-05,-0.014038063499338338,-0.014038063499338338,-0.050376157694041024
1991-12-06,-0.010008256271267668,-0.010008256271267446,-0.04607331821008065
1991-12-09,-0.008866805966436964,-0.008866805966436742,-0.04818699509327473
1991-12-10,-0.011566321941380187,-0.011566321941379853,-0.049092900495310565
1991-12-11,-0.014885430345902395,-0.014885430345902173,-0.04959611301540379
1991-12-12,-0.015416943910130931,-0.01541694391013071,-0.03990844649855674
1991-12-13,-0.011256258851015333,-0.011256258851015222,-0.03256083722645353
1991-12-16,-0.008212740248679573,-0.00821274024867924,-0.03258602472936667
1991-12-17,-0.013290028743922155,-0.013290028743922155,-0.03691405171624018
1991-12-18,-0.012809481849003435,-0.012809481849003101,-0.03505194269750933
1991-12-19,-0.01694328628190145,-0.016943286281901115,-0.03746763924216023
1991-12-20,-0.01618758873014614,-0.01618758873014603,-0.02609394585347269
1991-12-23,-0.007856301119027909,-0.007856301119027909,-0.0014846036397013762
1991-12-24,-0.002700472326015113,-0.002700472326015113,0.0
1991-12-26,0.0,0.0,0.0
1991-12-27,0.0,0.0,0.0
1991-12-30,0.0,0.0,0.0
1991-12-31,0.0,0.0,0.0
1992-01-02,-0.0013249785032712902,-0.0013249785032715122,0.0
1992-01-03,0.0,0.0,0.0
1992-01-06,0.0,0.0,-0.0032908973502744354
1992-01-07,0.0,0.0,-0.0046263234090435645
1992-01-08,0.0,0.0,-0.002957004447951106
1992-01-09,0.0,0.0,-0.004125556830820609
1992-01-10,0.0,0.0,-0.01011110380932656
1992-01-13,-0.0019575045817878944,-0.0019575045817876724,-0.011923498935625387
1992-01-14,0.0,0.0,0.0
1992-01-15,0.0,0.0,0.0
1992-01-16,-0.001271871681151726,-0.0012718716811518371,-0.006084078297966755
1992-01-17,-0.0022670315870481073,-0.0022670315870481073,-0.004539305824986628
1992-01-20,-0.0047456490618397185,-0.0047456490618397185,-0.01048079420408965
1992-01-21,-0.015065792920942456,-0.015065792920942345,-0.01932165928537788
1992-01-22,-0.005481207789741371,-0.005481207789741371,-0.006274174013807032
1992-01-23,-0.0052949147634013816,-0.0052949147634011595,-0.013808013190800494
1992-01-24,-0.005676298853059425,-0.005676298853059314,-0.01257213719006911
1992-01-27,-0.005655911269735525,-0.005655911269735525,-0.013736718231368572
1992-01-28,-0.005268713270235259,-0.005268713270235259,-0.013808013190800494
1992-01-29,-0.009719199246410626,-0.009719199246410626,-0.024787872110913267
1992-01-30,-0.005402381073884244,-0.005402381073884133,-0.02174583296193011
1992-01-31,-0.007706441897475602,-0.007706441897475602,-0.02849535505723877
1992-02-03,-0.0035910898077250453,-0.0035910898077249342,-0.02671290854350794
1992-02-04,0.0,0.0,-0.016445999217713947
1992-02-05,0.0,0.0,-0.016469788380169215
1992-02-06,0.0,0.0,-0.016517294177145647
1992-02-07,-0.0015474798589533156,-0.0015474798589533156,-0.02300542559718266
1992-02-10,-0.003269520607878773,-0.003269520607879106,-0.016636167461488438
1992-02-11,-0.0026286855029657996,-0.0026286855029660217,-0.016659884096009603
1992-02-12,0.0,0.0,-0.008650769365448285
1992-02-13,-0.004498594855307236,-0.004498594855307569,-0.016826263177328715
1992-02-14,-0.008005898890721008,-0.008005898890721008,-0.01970192324499309
1992-02-18,-0.015478157584768226,-0.015478157584768448,-0.031822574043949836
1992-02-19,-0.01772812663503065,-0.017728126635030983,-0.029731158530036272
1992-02-20,-0.011134271264027773,-0.011134271264028106,-0.016327198461305703
1992-02-21,-0.0141902520905971,-0.0141902520905971,-0.02219739188097669
1992-02-24,-0.01870862798982309,-0.018708627989823534,-0.02020106048895043
1992-02-25,-0.020406228962713602,-0.020406228962713713,-0.024526408907707187
1992-02-26,-0.014717126202437592,-0.014717126202437925,-0.0128811061902524
1992-02-27,-0.009509476390905824,-0.009509476390906157,-0.016422282583193115
1992-02-28,-0.010322175364768982,-0.010322175364769204,-0.019179069366514367
1992-03-02,-0.01109006426352177,-0.011090064263521993,-0.01977321820442479
1992-03-03,-0.011117983200891857,-0.011117983200891968,-0.01882259456935531
1992-03-04,-0.014647105016533324,-0.014647105016533435,-0.02718825662501012
1992-03-05,-0.020241760867549696,-0.02024176086755003,-0.03389020039540802
1992-03-06,-0.02454155584156792,-0.024541555841568252,-0.03880977018000942
1992-03-09,-0.02502029425494723,-0.02502029425494723,-0.036979817869302156
1992-03-10,-0.02037687403890287,-0.020376874038903203,-0.03298708255731486
1992-03-11,-0.023932988052258297,-0.02393298805225852,-0.03978418297753472
1992-03-12,-0.025839970515324495,-0.025839970515324717,-0.0401168686122384
1992-03-13,-0.0243343093252133,-0.02433430932521352,-0.035482551193298795
1992-03-16,-0.028152674405946043,-0.02815267440594582,-0.03417538023313571
1992-03-17,-0.027914366081678632,-0.027914366081678632,-0.02659410778709992
1992-03-18,-0.02573176644099373,-0.025731766440993842,-0.027616026381601322
