Date,Strategy_Gross,Strategy_Net,Korea_TR_USD,SPY_TR_USD
2022-05-31,6.8670386958913365,6.710822065727593,5.404442551983536,5.289348283967621
2022-06-30,6.300780295780455,6.157445343292441,4.459264778936911,4.853186784149544
2022-07-31,6.881001273033057,6.724467011522515,4.7179050457738985,5.30010298285821
2022-08-31,6.600244157125214,6.450096772474398,4.580334965580867,5.083849334815226
2022-09-30,5.990078944556811,5.853812063216338,3.7183308494783907,4.613868537711751
2022-10-31,6.476925892911524,6.329583846125576,3.993648428074658,4.988863231185023
2022-11-30,6.836987995051057,6.681454981134027,4.59154779646583,5.266201680320748
2022-12-31,6.442985436495202,6.296415493080497,4.431906890923284,4.96272053666225
2023-01-31,6.848167412825676,6.692380080992395,4.941345539706195,5.274812645955371
2023-02-28,6.675985774514983,6.5241153618231476,4.610957348662267,5.142189444971473
2023-03-31,6.923516505807027,6.766015075377146,4.8459300262578955,5.332850413515626
2023-04-30,7.0341202054159035,6.874102677727554,4.7801433539138465,5.418043102043319
2023-05-31,7.066590039562323,6.905833863338995,4.979348520332127,5.443053047250971
2023-06-30,7.524504712788426,7.353331544565809,5.038748137108793,5.795762606391979
2023-07-31,7.770805713502306,7.594029502390109,5.41157476403378,5.985476372858001
2023-08-31,7.193109986781068,7.022446162729251,5.048612589596196,5.888201163024991
2023-09-30,6.925193649930325,6.754125526068613,4.813781846568731,5.608896658679439
2023-10-31,6.435385698560108,6.270140534533912,4.475090483287205,5.487135426082516
2023-11-30,7.468174351468572,7.276409668900939,5.193279398197431,5.988351526695505
2023-12-31,7.600421820537099,7.397856080983814,5.531935277836917,6.261751652892476
2024-01-31,7.721469587276236,7.515677693837052,5.002306436732666,6.361479151096541
2024-02-29,8.12442859919793,7.907897079434449,5.370662124760486,6.69346457487007
2024-03-31,8.390112838015718,8.166500326486968,5.644099070328578,6.912353573513463
2024-04-30,8.05182708554509,7.8372305346100575,5.348342913916684,6.633650441016377
2024-05-31,8.459085784118715,8.233635012008335,5.219572776949827,6.969178243178292
2024-06-30,8.75752415409597,8.524119430145422,5.609999290327159,7.21505235393384
2024-07-31,8.863569015604147,8.627337993810603,5.5466255056419,7.302419424145039
2024-08-31,9.070672851538314,8.828922117460257,5.435774607905756,7.473045846941338
2024-09-30,9.26119828616212,9.014369685818275,5.307749627421758,7.630013839421705
2024-10-31,9.17855361339174,8.933927651224456,4.938826201121283,7.561925458468378
2024-11-30,9.725905282587192,9.466691354345883,4.65736995245192,8.012871511230474
2024-12-31,9.491898368099875,9.238921170504963,4.349478390461997,7.820080476972366
2025-01-31,9.746816046760458,9.48704480676601,4.6086509119296,8.030099240850875
2025-02-28,9.62308179276913,9.366608306670406,4.62429919806969,7.928158429176972
2025-03-31,9.086891311817133,8.844708324835441,4.552622241146832,7.486407733012436
2025-04-30,9.008105448206146,8.76802225477612,4.814704421261799,7.421498505164363
2025-05-31,9.574221305869994,9.319050044949995,5.234475906607054,7.887903790444276
2025-06-30,10.066203386942265,9.797919865090893,6.081080122063729,8.293232557990242
2025-07-31,10.29804361728719,10.02358111105483,6.280888510396707,8.484238528428177
2025-08-31,10.509353132927915,10.229258825024392,6.167802143211979,8.658329880208136
2025-09-30,10.88370085452945,10.59362946576557,6.7105599318714075,8.966743349860705
2025-10-31,12.838486589448456,12.483820115603654,7.9694485842026825,9.180487140189014
2025-11-30,12.002994615043962,11.67140882056297,7.450819672131147,9.19838913521527
2025-12-31,13.333802541707286,12.965452838067222,8.276914342488112,9.20572487776351
2026-01-31,16.981934575539743,16.512804291918933,10.541480377545952,9.341396354783711
2026-02-28,20.516827036212973,19.950044444766565,12.735753317720532,9.260668396646151
2026-03-31,15.507419285462834,15.079022863650282,9.626179831097863,8.803380604391133
2026-04-30,20.955323131974954,20.37642697379347,13.007948335817188,9.728199390386209
2026-05-31,26.91111875411542,26.1676922194345,16.704989000070967,10.240153209004259
2026-06-30,26.397453532303786,25.66821713068,16.386132992690367,10.134755751705491
2026-07-31,22.15254151675383,21.540571894656377,13.751117734724293,10.138284462551868
2026-08-31,23.738638657818523,23.082852696756387,14.73568235043645,10.409984429356307
