,최신 K-올웨더 성장형,한국주식만 계절형,강환국 원본 계절형,강환국 정적,한국주식만 계절형(최소매매),5~10월 미국30년채100%
2013-12-31,0.09854440617514859,0.08909932278091914,0.09353052301405906,0.08331793834629009,0.08182604417069794,0.11070429982580876
2014-01-31,0.10051810144332807,0.08780338691932932,0.09199055269378364,0.08298272856930589,0.07972350441455389,0.11258966166208872
2014-02-28,0.10108306820335189,0.08842561286556938,0.09274747000013228,0.08387047412668602,0.0796167761688602,0.11313603182265153
2014-03-31,0.1012745961975039,0.08746565507854509,0.09222583351715574,0.08282534135470088,0.07999170480988149,0.11342972048831701
2014-04-30,0.10164602735767914,0.08883684781198342,0.09342169869301076,0.08388652048528211,0.0802060737360919,0.11386743909714125
2014-05-31,0.1047686424303711,0.09042267273671212,0.09517704755665846,0.0861066273907789,0.08230328188352809,0.11685460362177613
2014-06-30,0.10696702367083954,0.09133065412575347,0.09605819845965602,0.08725866870293908,0.08274511117466532,0.11531404207588736
2014-07-31,0.10892676886664554,0.09214983192090975,0.09662584345869951,0.08894086749226826,0.08385675980811813,0.11478124239981469
2014-08-31,0.10717723412790758,0.08942221916458704,0.09336910043680957,0.08563690634106647,0.08175458291715842,0.11558748547369202
2014-09-30,0.10622056219065512,0.0881276703678453,0.09199805160545749,0.08360775841035384,0.0811258278980187,0.11654276296497224
2014-10-31,0.11019878448516085,0.09039977804041643,0.0941004253066291,0.08537232751946489,0.0841677536208647,0.12279985375078062
2014-11-30,0.11733150314643126,0.09243836712223485,0.09644868331548762,0.0880571321124386,0.08726562771672208,0.13008934930667926
2014-12-31,0.11743513303989328,0.09087923476135562,0.09458897678833389,0.0868075312542409,0.08512038116736398,0.13040306909550803
2015-01-31,0.12486347586675772,0.09482101238950746,0.09814684945582108,0.09151799385732673,0.08828871161709628,0.1378379761018802
2015-02-28,0.1251320493894581,0.09297359514101644,0.09664070326251428,0.09060510700866264,0.08733384804102129,0.13812856336355672
2015-03-31,0.1273737477213166,0.0951902330093708,0.09874101674114932,0.09225742460391961,0.089732341741386,0.1407441400481957
2015-04-30,0.12868384317335946,0.09742742770932677,0.10129739889928269,0.09343033645042631,0.09225822940481421,0.1425961678317491
2015-05-31,0.12858574619132823,0.09609487706354103,0.09976507564865922,0.09152635606681758,0.09038838967814145,0.13909582445644908
2015-06-30,0.12127188240799724,0.09162493058178844,0.09541914876768876,0.08668528916268614,0.08613484986501674,0.12921500281467724
2015-07-31,0.12220384523886407,0.09263387278890911,0.0965726293626119,0.08597929795355252,0.08799571923627325,0.14328417672777372
2015-08-31,0.11865013711602201,0.09362709250810153,0.0981795245403072,0.08659364963934335,0.088567223664757,0.1394386193093975
2015-09-30,0.11424157721620154,0.09072521822390556,0.09559431558936615,0.08262715190669856,0.08627393238061432,0.1456959806104554
2015-10-31,0.11957495260580009,0.09365581666813605,0.0979725822711559,0.08659464579943466,0.08932922785978348,0.14335629912284098
2015-11-30,0.11406180978503011,0.08727342682896255,0.09132364176440388,0.08095400664434171,0.08410582163332414,0.1382013853001529
2015-12-31,0.11392022026271231,0.08605542450129611,0.0901587190230817,0.08022876424561476,0.08330924019775665,0.13823011035910016
2016-01-31,0.11460299150466713,0.08586230306158793,0.08965755583147428,0.08108143227539655,0.08395597724459747,0.13865546381338434
2016-02-29,0.11745528951305606,0.08989516669456754,0.093575214629108,0.08488606600919213,0.08695161690318698,0.14151666190245105
2016-03-31,0.11328948259598559,0.08795736722265612,0.09168920978331063,0.0823548653812427,0.08522614708865617,0.13719916251906406
2016-04-30,0.11300457038750333,0.08657155197938549,0.09029469822866543,0.08192855641163743,0.08503093447086951,0.13673600672551212
2016-05-31,0.1157427864331444,0.08892738398591504,0.09205162848766246,0.08458215887224019,0.08818908851029339,0.14195183863470895
2016-06-30,0.11799204618331482,0.09085986668506929,0.09429308441589157,0.08707352982337135,0.08884338560345384,0.14449081861271518
2016-07-31,0.11677289829519077,0.08943336805485158,0.09280511419839677,0.0859445982935374,0.08743688300731534,0.13949758839199689
2016-08-31,0.113482625579989,0.08674570827941808,0.09006797334612382,0.08341852687314821,0.0846583963122376,0.13449608085592657
2016-09-30,0.11103086301136011,0.08628725902462664,0.08973742681697572,0.08317541091243141,0.08355625101173825,0.13057835732794953
2016-10-31,0.10984631529267275,0.085387430617762,0.08884175147137108,0.08216285891309183,0.08311233656245598,0.1297934034387922
2016-11-30,0.10441385867101838,0.08199631070757363,0.08606954057296146,0.07881648601608293,0.08125640143178003,0.1250409659602354
2016-12-31,0.10213295781779452,0.08316593120430849,0.08753337886259893,0.07965949491905566,0.082738901501618,0.12376864962370315
2017-01-31,0.09972347140589699,0.08377957785177115,0.08784998959662116,0.07948113680951718,0.0830825291774453,0.12104923718028315
2017-02-28,0.1000213408231081,0.08292415028417488,0.0874207760308483,0.07887720522688357,0.08220360417287398,0.12132770168430373
2017-03-31,0.09808305176353471,0.08225535718232191,0.08672928290230253,0.07785112974030439,0.08142204560727584,0.11899713757409414
2017-04-30,0.09657573112713624,0.08249138921976518,0.08669652083815249,0.07862600667409714,0.08169248741033242,0.1167530619822934
2017-05-31,0.09496251363217212,0.08198198762462705,0.08643805128250182,0.07795953983645787,0.08081870442679162,0.1201706583310409
2017-06-30,0.09948246218853352,0.08536110677840769,0.08975925903636539,0.08092527755913603,0.0845810941875631,0.12518029510554407
2017-07-31,0.09601709658811552,0.08350282254396402,0.0874365037609357,0.07838428919562102,0.08284749977439598,0.11904558510072838
2017-08-31,0.09285694483345841,0.08175739825966954,0.08572039096674722,0.07696982732297575,0.0807062241636054,0.11856162456051811
2017-09-30,0.09043090029606127,0.08103111666355023,0.08487307544318456,0.07596169466251301,0.08130021249170549,0.12063604155440966
2017-10-31,0.08543152663234244,0.07845033674261725,0.08212883249860958,0.07362499836057856,0.079314495093874,0.11719520190262678
2017-11-30,0.08619440485333074,0.0787063534103214,0.08286172750261311,0.07366021769062647,0.07953265242972107,0.11658857362697117
2017-12-31,0.08240822765074429,0.07710944918439333,0.08131097925790276,0.07188068037841977,0.07834242892912191,0.11361934825402797
2018-01-31,0.08697367122053046,0.0798254878610094,0.0853533301956293,0.07327095337803669,0.08240402411650827,0.11791571843570448
2018-02-28,0.08247829220261993,0.07512859390486426,0.08075188205532124,0.06924417508495129,0.07814261013986323,0.11325809407349174
2018-03-31,0.07982902976121742,0.0731657708031952,0.07841394942678948,0.06700719236624053,0.0748020213805749,0.11041013429711866
2018-04-30,0.07780404730834123,0.07145748026105858,0.07638162685779726,0.06540393626661478,0.07248569871567234,0.10860252197621212
2018-05-31,0.07832189059596506,0.07078877494408986,0.07580906152034039,0.06430449596009358,0.07235011850190554,0.11247266060029126
