,Moat_AntiOverheat_NAV
2018-05-07,255560.17587606612
2018-05-08,255574.2509238316
2018-05-09,257788.3416607978
2018-05-10,259462.7224365353
2018-05-11,259776.75859077377
2018-05-14,259488.96238149249
2018-05-15,256949.19102922708
2018-05-16,256774.67040603838
2018-05-17,256406.9907306188
2018-05-18,255692.67345813353
2018-05-21,256986.7912855786
2018-05-22,256429.77499696985
2018-05-23,257354.698314629
2018-05-24,257858.8831724958
2018-05-25,257971.11327293096
2018-05-29,256749.87425879523
2018-05-30,257923.779009661
2018-05-31,259032.4762629104
2018-06-01,260397.7186450482
2018-06-04,261006.86254205357
2018-06-05,260833.56197947462
2018-06-06,261425.23732415756
2018-06-07,260408.33674950933
2018-06-08,260571.87262415182
2018-06-11,261133.80106519157
2018-06-12,261674.81936380113
2018-06-13,261107.24212643912
2018-06-14,261200.01448982168
2018-06-15,259949.8535775462
2018-06-18,260784.36239869538
2018-06-19,259652.8518756609
2018-06-20,258527.599721926
2018-06-21,257646.3984590638
2018-06-22,258324.04492832092
2018-06-25,256533.87679624432
2018-06-26,256670.82690628883
2018-06-27,254961.78437516696
2018-06-28,255489.84587634393
2018-06-29,255282.27683786635
2018-07-02,256669.17739702546
2018-07-03,255031.1668992396
2018-07-05,257250.3929057106
2018-07-06,258948.53080149778
2018-07-09,260640.06743339292
2018-07-10,260113.57839766072
2018-07-11,259918.61977529989
2018-07-12,261671.28245857262
2018-07-13,261870.57229949508
2018-07-16,261596.69710041324
2018-07-17,262220.70327879593
2018-07-18,261350.63229022187
2018-07-19,260555.64451933102
2018-07-20,261419.74290150052
2018-07-23,261766.00901391596
2018-07-24,263818.054657344
2018-07-25,265248.3483095762
2018-07-26,259377.13269315474
2018-07-27,257554.2644825522
2018-07-30,255824.64238450583
2018-07-31,255838.37076484956
2018-08-01,257220.8728380864
2018-08-02,259052.31709177565
2018-08-03,259636.8276858391
2018-08-06,260630.54423339735
2018-08-07,260562.35580006964
2018-08-08,260697.0661274025
2018-08-09,261086.83081232046
2018-08-10,260200.60250967144
2018-08-13,259304.77158679563
2018-08-14,259740.61575736935
2018-08-15,257895.88500641807
2018-08-16,257540.3631135071
2018-08-17,257887.1441342088
2018-08-20,257924.8082638851
2018-08-21,258153.81437591638
2018-08-22,258951.78031014814
2018-08-23,258742.50290450672
2018-08-24,259937.71369923314
2018-08-27,261111.13016781592
2018-08-28,261428.5569389948
2018-08-29,261987.2064155046
2018-08-30,261617.23012401405
2018-08-31,261615.51267841543
2018-09-04,259942.34411783787
2018-09-05,258919.69512282655
2018-09-06,257661.17736657115
2018-09-07,257008.75192476518
2018-09-10,257124.27607858044
2018-09-11,258193.64871137502
2018-09-12,257361.515401486
2018-09-13,258938.6795641135
2018-09-14,258299.30429023213
2018-09-17,256708.13458917013
2018-09-18,256718.0588736993
2018-09-19,257699.12200066244
2018-09-20,259621.01444545086
2018-09-21,258186.9782287187
2018-09-24,259504.14763570373
2018-09-25,260202.48418242336
2018-09-26,259738.5154529525
2018-09-27,260517.79478170536
2018-09-28,260055.78369858323
2018-10-01,260302.17605026072
2018-10-02,260177.5603024302
2018-10-03,260656.91077737586
2018-10-04,258711.18685567062
2018-10-05,257685.93117085818
2018-10-08,256355.1942740711
2018-10-09,256307.29990752134
2018-10-10,251940.69634801892
2018-10-11,252545.85163964092
2018-10-12,255610.60785763589
2018-10-15,255010.46550607024
2018-10-16,257851.287601994
2018-10-17,257371.64489664603
2018-10-18,254653.94379590589
2018-10-19,255598.32028360944
2018-10-22,255932.9709153545
2018-10-23,257098.55892793453
2018-10-24,252429.40078692322
2018-10-25,255605.01422438308
2018-10-26,253658.59380983014
2018-10-29,251103.25300669888
2018-10-30,252739.75272498524
2018-10-31,254869.8213035584
2018-11-01,256064.7083898128
2018-11-02,253518.37605317877
2018-11-05,252160.59572725205
2018-11-06,253084.86941874522
2018-11-07,255614.36762218116
2018-11-08,254431.91587196192
2018-11-09,252368.6236632236
2018-11-12,248598.01104597957
2018-11-13,248325.03921600294
2018-11-14,247657.70442775416
2018-11-15,250182.64551984545
2018-11-16,250746.25871689362
2018-11-19,246582.96932187153
2018-11-20,244858.6768237907
2018-11-21,245816.82931175918
2018-11-23,244307.7050203141
2018-11-26,245677.10212043562
2018-11-27,244763.18328461028
2018-11-28,246907.44365930118
2018-11-29,247634.31566500277
2018-11-30,248092.02756953024
2018-12-03,250601.35806275203
2018-12-04,247652.6167017081
2018-12-06,246959.91566304417
2018-12-07,244643.13040737074
2018-12-10,246091.7127998603
2018-12-11,246065.13542674854
2018-12-12,247268.2482428354
2018-12-13,247393.2177736204
2018-12-14,245149.87441043087
2018-12-17,243659.30958825376
2018-12-18,245226.92709050173
2018-12-19,243645.8629605631
2018-12-20,242943.60555391147
2018-12-21,238751.70393091423
2018-12-24,237176.51749222176
2018-12-26,242702.15853598938
2018-12-27,243504.70458013727
2018-12-28,243745.72087433375
2018-12-31,243833.43752454186
2019-01-02,244994.00781533663
2019-01-03,240561.03956801584
2019-01-04,244544.84133316047
2019-01-07,246928.45080134773
2019-01-08,247441.2431567002
2019-01-09,248713.84079279905
2019-01-10,249476.64840736866
2019-01-11,249908.0957549843
2019-01-14,250302.09538352565
2019-01-15,251630.21385405495
2019-01-16,251190.9671329431
2019-01-17,252184.89599662818
2019-01-18,253592.7873255001
2019-01-22,250852.4604099239
2019-01-23,250487.96476330806
2019-01-24,252319.17255935745
2019-01-25,255009.26424824906
2019-01-28,250857.37555077072
2019-01-29,249224.07034017192
2019-01-30,253623.39119593563
2019-01-31,258542.79942819828
2019-02-01,258614.10985979496
2019-02-04,260546.19861179625
2019-02-05,261720.60732469568
2019-02-06,262070.0633393215
2019-02-07,259114.04321292776
2019-02-08,260174.8865728704
2019-02-11,259073.97288199028
2019-02-12,260220.5982146583
2019-02-13,260516.42393968021
2019-02-14,260848.26005853186
2019-02-15,261460.18717862945
2019-02-19,262566.68548200844
2019-02-20,263549.2448619208
2019-02-21,261916.7840018919
2019-02-22,263243.609164789
2019-02-25,264015.7681966351
2019-02-26,263339.8479129963
2019-02-27,262640.8531263271
2019-02-28,261605.98637042544
2019-03-01,262232.79339850857
2019-03-04,261586.29060344724
2019-03-05,262279.3080545688
2019-03-06,261659.8296452896
2019-03-07,260330.96741473593
2019-03-08,261492.39529453282
2019-03-11,264487.76639422873
2019-03-12,265349.7112429642
2019-03-13,267547.90598035353
2019-03-14,266080.23076084245
2019-03-15,266861.70170368144
2019-03-18,266425.81511203654
2019-03-19,268049.98012428946
2019-03-20,267781.1542721573
2019-03-21,271798.4297509237
2019-03-22,269106.90963029803
2019-03-25,268900.4560597492
2019-03-26,269516.36926648277
2019-03-27,268755.82789911615
2019-03-28,268250.01254888054
2019-03-29,269365.384274265
2019-04-01,270797.77778870723
2019-04-02,271941.2970227365
2019-04-03,273005.6280066999
2019-04-04,272897.7048547806
2019-04-05,273900.2810944582
2019-04-08,274953.9635763771
2019-04-09,275120.06155225204
2019-04-10,276202.00525662536
2019-04-11,275310.56112436857
2019-04-12,275444.7122749154
2019-04-15,274234.22432606615
2019-04-16,274178.6301814862
2019-04-17,274517.3639093186
2019-04-18,274380.71231529745
2019-04-22,275520.39282613795
2019-04-23,276623.1316118796
2019-04-24,276705.8340507226
2019-04-25,278010.6180778166
2019-04-26,276368.59618021245
2019-04-29,276799.18340377754
2019-04-30,276538.66993936984
2019-05-01,277756.05208280956
2019-05-02,277057.7089670326
2019-05-03,278505.4110087775
2019-05-06,277187.29091083317
2019-05-07,274048.4036119446
2019-05-08,274387.48285959044
2019-05-09,273414.08422627026
2019-05-10,272958.9020910376
2019-05-13,267906.6997682575
2019-05-14,269414.28817512875
2019-05-15,270605.08198676613
2019-05-16,270338.1425309365
2019-05-17,268508.9879085897
2019-05-20,265587.32828099
2019-05-21,267068.2910972458
2019-05-22,266219.21739610826
2019-05-23,264006.2871706379
2019-05-24,263311.4903543432
2019-05-28,262675.83691816777
2019-05-29,261785.69655830908
2019-05-30,261865.82962000807
2019-05-31,259931.69934698436
2019-06-03,257998.95282737887
2019-06-04,262644.1561747939
2019-06-05,263575.8526226319
2019-06-06,264772.71908313397
2019-06-07,267426.0471412728
2019-06-10,268332.7700628537
2019-06-11,269411.9828096434
2019-06-12,268233.28851840686
2019-06-13,269365.17670688767
2019-06-14,269766.99508523755
2019-06-17,270765.1441139359
2019-06-18,272677.4225159082
2019-06-19,272490.12997791864
2019-06-20,277675.7594208479
2019-06-21,277978.4810006786
2019-06-24,279214.3926134801
2019-06-25,278962.57212295104
2019-06-26,279567.34242914856
2019-06-27,280587.1002682302
2019-06-28,281600.6396270065
2019-07-01,282016.2783598838
2019-07-02,282156.5538793941
2019-07-03,284419.40188755473
2019-07-05,282607.26081944763
2019-07-08,282094.9037299011
2019-07-09,282479.66141382407
2019-07-10,285186.81376785506
2019-07-11,286034.83490689896
2019-07-12,286727.91680753976
2019-07-15,286926.9685613606
2019-07-16,286254.25339976704
2019-07-17,285872.91937353095
2019-07-18,286617.1111796398
2019-07-19,286347.03468386206
2019-07-22,287666.0882873508
2019-07-23,288504.81234268827
2019-07-24,289880.66454094485
2019-07-25,287439.04632632463
2019-07-26,288048.69627335813
2019-07-29,287313.21695805487
2019-07-30,287568.6386740025
2019-07-31,285960.40565777104
2019-08-01,282868.6173604351
2019-08-02,282821.21761972696
2019-08-05,278177.7360346999
2019-08-06,279647.15774868825
2019-08-07,282360.8414257637
2019-08-08,284872.3659408224
2019-08-09,283162.0433271886
2019-08-12,282198.68050182686
2019-08-13,284954.9201163161
2019-08-14,281272.0384698857
2019-08-15,281688.76753732737
2019-08-16,285110.83308948943
2019-08-19,287280.03560912126
2019-08-20,286302.1013622593
2019-08-21,287290.79160546296
2019-08-22,286942.7400668965
2019-08-23,282218.0893156473
2019-08-26,284149.9713446168
2019-08-27,285112.71871178574
2019-08-28,285338.3151641004
2019-08-29,287909.43532499997
2019-08-30,287250.2444495878
2019-09-03,286042.32199155487
2019-09-04,289345.1773890502
2019-09-05,292154.5367267711
2019-09-06,290660.59569833474
2019-09-09,291304.76014938985
2019-09-10,291604.62706157553
2019-09-11,293331.0764215056
2019-09-12,293151.4578514377
2019-09-13,291233.0697308396
2019-09-16,290265.5746689324
2019-09-17,291018.820324354
2019-09-18,291072.1457725175
2019-09-19,290888.5193734097
2019-09-20,289704.1928612564
2019-09-23,291156.54858459317
2019-09-24,289129.45580350066
2019-09-25,291694.9895689034
2019-09-26,289658.9214222465
2019-09-27,287070.39761989185
2019-09-30,288735.68119804823
2019-10-01,287060.6526971961
2019-10-02,286529.303165024
2019-10-03,290973.22280254005
2019-10-04,291934.5820684389
2019-10-07,292173.3851284243
2019-10-08,289981.9521390965
2019-10-09,291882.3072005237
2019-10-10,292632.953013087
2019-10-11,294757.2302149992
2019-10-14,295066.23393471696
2019-10-15,297550.5914019692
2019-10-16,296720.64059064677
2019-10-17,297013.68957367266
2019-10-18,295256.24949869676
2019-10-21,298026.1041648467
2019-10-22,295608.196809243
2019-10-23,297243.59672354045
2019-10-24,297862.5681008643
2019-10-25,300913.85734450596
2019-10-28,301043.36580023996
2019-10-29,299192.40490867116
2019-10-30,299348.0926018324
2019-10-31,301353.14241999626
2019-11-01,303261.4923346752
2019-11-04,305445.44526919286
2019-11-05,304104.4352560268
2019-11-06,303117.84731306497
2019-11-07,303562.3541614294
2019-11-08,302781.5985872095
2019-11-11,302620.1921375397
2019-11-12,303428.2840948199
2019-11-13,303820.2211267451
2019-11-14,303896.8496185121
2019-11-15,303929.26291490835
2019-11-18,305940.9884046701
2019-11-19,305479.1979198899
2019-11-20,305412.6139743407
2019-11-21,304853.49539162655
2019-11-22,305048.49431651644
2019-11-25,307565.07444704
2019-11-26,306090.7754906615
2019-11-27,307490.87305434304
2019-11-29,307142.0159858184
2019-12-02,304628.526962271
2019-12-03,303906.53131889016
2019-12-04,304343.0080425416
2019-12-05,305142.9147752152
2019-12-06,306027.12380171125
2019-12-09,305873.95167545835
2019-12-10,306831.88555086387
2019-12-11,308429.2939941656
2019-12-12,308906.77373349067
2019-12-13,307851.15303449356
2019-12-16,309860.6524481521
2019-12-17,309848.2659215163
2019-12-18,310911.1545385883
2019-12-19,312744.6971327339
2019-12-20,313736.0060582509
2019-12-23,314580.93644310767
2019-12-24,314250.4141378967
2019-12-26,315801.612445346
2019-12-27,317048.3424050225
2019-12-30,315608.37280192843
2019-12-31,316791.0122356048
2020-01-02,320696.50004645844
2020-01-03,321224.81066740764
2020-01-06,324859.90539238224
2020-01-07,324678.8582837847
2020-01-08,325377.85194385255
2020-01-09,325165.39248197305
2020-01-10,325266.65852718015
2020-01-13,326108.71809992136
2020-01-14,324963.2925397367
2020-01-15,325537.3227865981
2020-01-16,326911.71354850364
2020-01-17,327449.9032789623
2020-01-21,327540.9130896164
2020-01-22,327542.1533671708
2020-01-23,327811.51884061063
2020-01-24,326260.6472387098
2020-01-27,324605.2223480791
2020-01-28,325991.8054866254
2020-01-29,326863.16183668404
2020-01-30,325297.8135079651
2020-01-31,325827.71008808346
2020-02-03,327066.1403919048
2020-02-04,327363.3363516317
2020-02-05,327359.45185259037
2020-02-06,328964.885007851
2020-02-07,330354.6821882662
2020-02-10,332289.8243745834
2020-02-11,331640.2047527083
2020-02-12,332464.2122629596
2020-02-13,333002.52561805095
2020-02-14,333532.93377269857
2020-02-18,334991.35347072635
2020-02-19,336219.270925209
2020-02-20,336278.84397195594
2020-02-21,334894.7517877106
2020-02-24,331080.02426169673
2020-02-25,326722.600213014
2020-02-26,326685.9085284333
2020-02-27,322490.45014860213
2020-02-28,320026.50158572017
2020-03-02,323149.6285692349
2020-03-03,319415.8996714327
2020-03-04,325142.3996235044
2020-03-05,321297.1893111487
2020-03-06,320980.8547937756
2020-03-09,314127.10554930265
2020-03-10,318864.9703008664
2020-03-11,312518.3129772763
2020-03-12,297173.555451751
2020-03-13,308186.1392223825
2020-03-16,291706.27749424067
2020-03-17,300816.9281504655
2020-03-18,298036.95726972184
2020-03-19,297498.1933365815
2020-03-20,296987.33047423896
2020-03-23,298448.6446196317
2020-03-24,310066.8480277599
2020-03-25,306602.32154330204
2020-03-26,314865.168764567
2020-03-27,310203.3227037043
2020-03-30,313906.86884953984
2020-03-31,312362.02486380347
2020-04-01,307334.9528869328
2020-04-02,310844.1377721876
2020-04-03,308982.53062573733
2020-04-06,317844.8892674093
2020-04-07,318192.65053696017
2020-04-08,321003.9008324211
2020-04-09,323828.95560087526
2020-04-13,325865.299103077
2020-04-14,334077.7314994127
2020-04-15,332151.8957749557
2020-04-16,334751.0338346824
2020-04-17,333377.1482417715
2020-04-20,332295.4334641726
2020-04-21,327082.7118122545
2020-04-22,332890.7417024488
2020-04-23,335672.49072733347
2020-04-24,336079.01797512244
2020-04-27,335130.52543056675
2020-04-28,330910.010541745
2020-04-29,337344.52781754034
2020-04-30,340186.6441123253
2020-05-01,334202.19093014573
2020-05-04,336712.62589222664
2020-05-05,337210.5807058722
2020-05-06,337285.0448813856
2020-05-07,339781.5732354127
2020-05-08,341086.039780408
2020-05-11,342055.61755396595
2020-05-12,339262.0215703844
2020-05-13,338060.28962697514
2020-05-14,341093.08032308216
2020-05-15,342691.0794078574
2020-05-18,343704.65006147255
2020-05-19,344125.1300291745
2020-05-20,348750.40487774595
2020-05-21,346164.0688019086
2020-05-22,347472.9004996842
2020-05-26,346254.6660080678
2020-05-27,344203.8921363785
2020-05-28,345122.2012925512
2020-05-29,346926.4277490074
2020-06-01,348179.97385456983
2020-06-02,349361.28682515846
2020-06-03,346807.3905121762
2020-06-04,344612.9730166351
2020-06-05,345911.47108450625
2020-06-08,347997.29195821466
2020-06-09,351407.9775339338
2020-06-10,352691.49486255617
2020-06-11,347168.9364577935
2020-06-12,347874.0778357182
2020-06-15,348506.93140115455
2020-06-16,351707.5452335835
2020-06-17,350708.05097956606
2020-06-18,351555.50658698444
2020-06-19,353511.53673223837
2020-06-22,356983.16304961435
2020-06-23,359098.32503361825
2020-06-24,355972.6566133869
2020-06-25,356220.10186397017
2020-06-26,349566.96083417395
2020-06-29,352725.5535185521
2020-06-30,355608.95169738476
2020-07-01,360116.04768581607
2020-07-02,361008.6498468774
2020-07-06,366626.8492692477
2020-07-07,365456.16294992995
2020-07-08,369129.00117769896
2020-07-09,371923.1678985059
2020-07-10,372129.9794082277
2020-07-13,369002.7830284614
2020-07-14,368885.27360199875
2020-07-15,367427.7549273156
2020-07-16,367043.4049126863
2020-07-17,366039.89447282976
2020-07-20,372452.65238752705
2020-07-21,372719.0739523175
2020-07-22,372673.5798289149
2020-07-23,370001.24477581313
2020-07-24,371323.4879262934
2020-07-27,375020.3273415394
2020-07-28,373246.36425661587
2020-07-29,375598.4375351125
2020-07-30,376596.103841124
2020-07-31,380828.67845466523
2020-08-03,379473.6694414164
2020-08-04,380612.97146283253
2020-08-05,385883.48328917666
2020-08-06,390361.9998669819
2020-08-07,387420.79868481186
2020-08-10,386893.89096357144
2020-08-11,377312.85439793987
2020-08-12,379343.3009971647
2020-08-13,380446.70685504464
2020-08-14,380076.4540318123
2020-08-17,382561.9557378065
2020-08-18,388845.60764210275
2020-08-19,386609.7915022753
2020-08-20,384997.2794053657
2020-08-21,384243.58160237456
2020-08-24,387251.49577480496
2020-08-25,387819.66115860443
2020-08-26,396074.8264488879
2020-08-27,392607.9846763121
2020-08-28,395493.83349333063
2020-08-31,395625.35277328576
2020-09-01,398590.5810152089
2020-09-02,400907.8621122363
2020-09-03,392769.11617954663
2020-09-04,387398.387496576
2020-09-08,380620.620433826
2020-09-09,386838.5959271084
2020-09-10,385331.24251059594
2020-09-11,382482.7950620626
2020-09-14,384221.0409912986
2020-09-15,386996.64370773267
2020-09-16,384255.4177392923
2020-09-17,379406.39814966667
2020-09-18,377965.6266355514
2020-09-21,374929.9875787823
2020-09-22,379150.4987342834
2020-09-23,371857.4249334134
2020-09-24,372058.921255982
2020-09-25,374692.5185892016
2020-09-28,376949.0580375317
2020-09-29,378560.4183332478
2020-09-30,378957.0824231615
2020-10-01,382367.74310714717
2020-10-02,378516.0397585365
2020-10-05,381981.00277266605
2020-10-06,378852.6866989909
2020-10-07,379555.8765183312
2020-10-08,381267.9678029385
2020-10-09,386043.26266472484
2020-10-12,392009.9297501427
2020-10-13,389688.7249709213
2020-10-14,388768.415591073
2020-10-15,385969.2807177477
2020-10-16,385710.5631147914
2020-10-19,382657.0668548356
2020-10-20,383884.7659593029
2020-10-21,387442.6091746344
2020-10-22,386240.1361770327
2020-10-23,388646.98059076094
2020-10-26,384592.0608503182
2020-10-27,387427.4517593089
2020-10-28,377734.89665381797
2020-10-29,381923.76006964716
2020-10-30,378430.4858054118
2020-11-02,378533.7683524576
2020-11-03,381749.5500529623
2020-11-04,390028.6302487924
2020-11-05,395416.6737555915
2020-11-06,395211.0151168007
2020-11-09,385574.6156003644
2020-11-10,382828.78182586515
2020-11-11,384603.0341389371
2020-11-12,384249.9323165799
2020-11-13,386828.3944407457
2020-11-16,387027.14742915943
2020-11-17,386409.08723120176
2020-11-18,383601.21312117745
2020-11-19,383304.90662451996
2020-11-20,382694.53489968134
2020-11-23,380270.5289793058
2020-11-24,381095.9263688874
2020-11-25,382601.4924811374
2020-11-27,381916.18093680625
2020-11-30,379483.43587079854
2020-12-01,386440.84063323174
2020-12-02,387955.74441851734
2020-12-03,387461.21688537474
2020-12-04,387858.0267748084
2020-12-07,389493.6385469002
2020-12-08,389403.8064548421
2020-12-09,385307.30481181864
2020-12-10,384912.77474611264
2020-12-11,385322.4876255102
2020-12-14,384985.17429666535
2020-12-15,387431.5871556748
2020-12-16,389278.84402433847
2020-12-17,391570.37544107425
2020-12-18,391131.6043222012
2020-12-21,390517.25340015645
2020-12-22,389538.4304042441
2020-12-23,389481.66325944866
2020-12-24,389094.0962139491
2020-12-28,393320.8168052187
2020-12-29,393258.5378545339
2020-12-30,392195.01583448274
2020-12-31,392463.24176051666
2021-01-04,392913.67954638245
2021-01-05,392905.5289647147
2021-01-06,389773.7643153949
2021-01-07,392419.44186860643
2021-01-08,389745.6085133025
2021-01-11,385682.8917648504
2021-01-12,383210.3660767209
2021-01-13,384613.9215247541
2021-01-14,381444.8056713414
2021-01-15,382083.42305081285
2021-01-19,384921.70612761925
2021-01-20,390951.5906361053
2021-01-21,392062.9909032131
2021-01-22,391573.65784686385
2021-01-25,393358.3831632844
2021-01-26,395307.12378892826
2021-01-27,391575.35139468894
2021-01-28,392226.89655293
2021-01-29,389530.3303363358
2021-02-01,393568.9113987372
2021-02-02,393598.9271973932
2021-02-03,397366.3844713493
2021-02-04,394769.30069026316
2021-02-05,397029.1250378395
2021-02-08,398414.11400813755
2021-02-09,399470.7519059591
2021-02-10,399842.9219837441
2021-02-11,399472.6326310111
2021-02-12,398516.4969234796
2021-02-16,397225.6860905991
2021-02-17,396686.54009136464
2021-02-18,395239.8635904556
2021-02-19,393408.92565898394
2021-02-22,394617.5896662241
2021-02-23,394892.4506909738
2021-02-24,394853.9980489498
2021-02-25,390762.82175451
2021-02-26,389218.90600377985
2021-03-01,392695.4933166097
2021-03-02,390837.30184610485
2021-03-03,387362.87584185106
2021-03-04,387289.44361982984
2021-03-05,392313.95823635807
2021-03-08,389000.2662215483
2021-03-09,394535.8598516934
2021-03-10,393708.15517619165
2021-03-11,394911.378142383
2021-03-12,391376.3277564324
2021-03-15,393585.4350476258
2021-03-16,395732.50516229286
2021-03-17,395550.07478983054
2021-03-18,392327.80427765317
2021-03-19,394334.6378197779
2021-03-22,396035.8340425092
2021-03-23,396124.80778726534
2021-03-24,394289.25067302433
2021-03-25,394752.6945859417
2021-03-26,396619.72322051576
2021-03-29,396990.9362757931
2021-03-30,394287.88728005846
2021-03-31,396512.0243556746
2021-04-01,402974.6493620239
2021-04-05,409172.03082877555
2021-04-06,409547.7842600568
2021-04-07,411260.38089190016
2021-04-08,413926.1346320784
2021-04-09,414094.4195427234
2021-04-12,413207.118789451
2021-04-13,414894.8784567972
2021-04-14,412412.47788193414
2021-04-15,417063.5956537923
2021-04-16,418447.95310281427
2021-04-19,417549.0646684085
2021-04-20,417785.168939378
2021-04-21,417648.85434623127
2021-04-22,413974.76482562313
2021-04-23,416148.81820037245
2021-04-26,415923.4679063698
2021-04-27,416748.15478450764
2021-04-28,416468.1070649032
2021-04-29,420243.0831564591
2021-04-30,418896.1171773658
2021-05-03,419192.8340199359
2021-05-04,419586.4840517299
2021-05-05,418510.3959347358
2021-05-06,422560.8137074053
2021-05-07,425078.86332141416
2021-05-10,420919.8987796069
2021-05-11,418119.1565646823
2021-05-12,414153.6444268556
2021-05-13,416257.86160685896
2021-05-14,421322.3921842604
2021-05-17,422019.3222028539
2021-05-18,420783.1535327441
2021-05-19,422975.30937523884
2021-05-20,424496.8145836864
2021-05-21,423666.815752739
2021-05-24,427909.69058138825
2021-05-25,428657.295662867
2021-05-26,430034.2602652778
2021-05-27,429303.91302851605
2021-05-28,429017.51724935864
2021-06-01,429695.8220373309
2021-06-02,430080.8236501313
2021-06-03,427128.0893706541
2021-06-04,432303.1384865211
2021-06-07,434478.8444171332
2021-06-08,434446.9614769177
2021-06-09,434379.15221192816
2021-06-10,434242.5161188599
2021-06-11,433984.7535094836
2021-06-14,434467.4030510755
2021-06-15,433080.77297259204
2021-06-16,428682.9419474018
2021-06-17,425877.8251919769
2021-06-18,422701.30896249425
2021-06-21,425652.801890393
2021-06-22,427824.4534535156
2021-06-23,428559.8265559988
2021-06-24,428732.55210504227
2021-06-25,428725.9131824163
2021-06-28,431134.3789131379
2021-06-29,429196.7466535041
2021-06-30,428717.72528222244
2021-07-01,432151.8226349439
2021-07-02,436273.7325499702
2021-07-06,438640.7590946954
2021-07-07,440402.13149605563
2021-07-08,438463.4016945804
2021-07-09,440716.0295330576
2021-07-12,440420.3128748876
2021-07-13,442389.36270128214
2021-07-14,443944.4190968793
2021-07-15,441413.32922700705
2021-07-16,441677.61644857854
2021-07-19,438407.65764479106
2021-07-20,441799.6908718708
2021-07-21,442829.0488238405
2021-07-22,445270.4168264179
2021-07-23,448857.3991447791
2021-07-26,449742.30577524565
2021-07-27,447607.70726965024
2021-07-28,449644.19173957285
2021-07-29,449629.6530821305
2021-07-30,448047.0037485021
2021-08-02,446873.48692605883
2021-08-03,448947.45946613245
2021-08-04,450920.56746591226
2021-08-05,450464.421827785
2021-08-06,448059.19934208476
2021-08-09,446890.1359672219
2021-08-10,445326.90097456495
2021-08-11,446230.3332461677
2021-08-12,447901.39499872405
2021-08-13,450733.1067183234
2021-08-16,452842.40085071616
2021-08-17,450901.0064396207
2021-08-18,447968.2265624
2021-08-19,448894.3587558359
2021-08-20,451652.29120483674
2021-08-23,454980.4777650445
2021-08-24,455518.58595069865
2021-08-25,455046.4918891041
2021-08-26,453574.6401822367
2021-08-27,457176.3805458357
2021-08-30,459382.45334581385
2021-08-31,459725.8844251832
2021-09-01,460669.2246111128
2021-09-02,458630.7688592108
2021-09-03,459779.3805619682
2021-09-07,458611.2953921873
2021-09-08,457163.1373611382
2021-09-09,456800.2085540775
2021-09-10,455880.64896720764
2021-09-13,455923.10687312274
2021-09-14,454902.476067442
2021-09-15,457383.7757118387
2021-09-16,453686.1467456416
2021-09-17,450165.55420575413
2021-09-20,446861.03124447004
2021-09-21,448835.5425022364
2021-09-22,448891.1432781966
2021-09-23,449087.32176059164
2021-09-24,450656.9094571382
2021-09-27,450488.04227787326
2021-09-28,442627.62017828476
2021-09-29,442571.0525422856
2021-09-30,439625.9796275565
2021-10-01,445256.78307438124
2021-10-04,439953.696404042
2021-10-05,444348.3975933528
2021-10-06,446240.8740401417
2021-10-07,447417.621269343
2021-10-08,449972.56617863144
2021-10-11,448408.5781558712
2021-10-12,447583.74335311365
2021-10-13,450443.677582009
2021-10-14,453909.18209095317
2021-10-15,452173.6973684833
2021-10-18,455368.64614161564
2021-10-19,457481.87656144274
2021-10-20,456423.2863224941
2021-10-21,457112.1116000452
2021-10-22,455308.54834834044
2021-10-25,455256.407183239
2021-10-26,452817.5331016513
2021-10-27,457805.0851807775
2021-10-28,459164.17620106443
2021-10-29,460191.73079215834
2021-11-01,459167.9336891876
2021-11-02,461184.00323447376
2021-11-03,460927.46686879435
2021-11-04,464407.0685174676
2021-11-05,465295.84138082486
2021-11-08,466542.51100638526
2021-11-09,465783.79241258185
2021-11-10,463813.38089471334
2021-11-11,464106.91494444787
2021-11-12,467980.92893324717
2021-11-15,468995.86520594975
2021-11-16,469639.3359140725
2021-11-17,469609.7625168849
2021-11-18,469814.6372189411
2021-11-19,470316.8930966431
2021-11-22,465566.6514672524
2021-11-23,461712.54847553826
2021-11-24,462434.9683773937
2021-11-26,458340.1955645114
2021-11-29,461327.9754539579
2021-11-30,456334.72677861823
2021-12-01,452293.4203176773
2021-12-02,451706.3556455207
2021-12-03,448628.85001983325
2021-12-06,452456.23513970873
2021-12-07,457498.6478620029
2021-12-08,458511.60733967985
2021-12-09,457243.4277562382
2021-12-10,468009.2399878135
2021-12-13,466540.0035792342
2021-12-14,462256.7344706304
2021-12-15,467568.7338821029
2021-12-16,465269.7964009647
2021-12-17,460266.7529644883
2021-12-20,454478.8983068765
2021-12-21,457713.9085124985
2021-12-22,458491.2481008304
2021-12-23,460355.40859440283
2021-12-27,463705.14322566084
2021-12-28,462380.61944470415
2021-12-29,461074.8371676614
2021-12-30,461175.37678751856
2021-12-31,458344.70729128685
2022-01-03,458827.98084854375
2022-01-04,457906.7141758052
2022-01-05,453538.10327754746
2022-01-06,451314.4658685367
2022-01-07,451918.2235007724
2022-01-10,452208.45902317984
2022-01-11,454745.0486683829
2022-01-12,456028.0778422997
2022-01-13,451835.7334132205
2022-01-14,453705.4922384756
2022-01-18,448386.25489286653
2022-01-19,447572.6579579454
2022-01-20,446735.18235355173
