,해자+과열회피,기존 해자기업 고정,NASDAQ 40%,S&P500 100%
1990-06-12,9916.791541661423,9842.092701638256,9842.092701638256,10182.37920192575
1990-06-13,9878.842776247942,9823.30292944451,9823.302929444511,10144.846712994937
1990-06-14,9845.393985113711,9773.31329267511,9773.31329267511,10089.243277079984
1990-06-15,9854.800714906018,9786.21047903921,9786.21047903921,10089.521565760711
1990-06-18,9877.02521431712,9746.61122069395,9746.61122069395,9921.877240414771
1990-06-19,9874.029135127235,9740.136748284738,9740.136748284738,9966.081870154228
1990-06-20,9862.400335249966,9730.24674513241,9730.24674513241,9983.597088218015
1990-06-21,9885.362203722483,9756.686896408866,9756.686896408868,10021.68530606918
1990-06-22,9876.74738909409,9729.776808000575,9729.776808000575,9881.564409999992
1990-06-25,9918.955832108488,9737.125628486525,9737.125628486525,9794.82318572324
1990-06-26,9890.045450542195,9705.592933162588,9705.592933162588,9787.87275623387
1990-06-27,9901.36290175331,9729.092019077492,9729.092019077492,9873.502522669916
1990-06-28,9915.308374861512,9772.638969662998,9772.638969662998,9942.72852888288
1990-06-29,9916.088507043341,9789.090532993956,9789.090532993954,9953.570757696923
1990-07-02,9959.784225321131,9827.546272388823,9827.546272388823,9995.829911994591
1990-07-03,9995.90399577711,9861.047981637268,9861.047981637268,10013.066841377651
1990-07-05,9981.662773829485,9822.419812721138,9822.419812721138,9888.51483948936
1990-07-06,9994.083728482196,9845.294409668872,9845.29440966887,9964.692123632793
1990-07-09,9991.92739754705,9850.954250371562,9850.954250371562,9995.273334633135
1990-07-10,9946.482164737292,9798.528535752255,9798.528535752255,9911.034163159627
1990-07-11,9950.285380923233,9826.703193769932,9826.703193769932,10042.814883218012
1990-07-12,9930.400819016062,9834.675886958516,9834.675886958516,10159.859878255482
1990-07-13,10023.279048033384,9937.13330229579,9937.133302295792,10211.848955085385
1990-07-16,10025.177092945725,9946.893783130756,9946.893783130756,10257.444179787375
1990-07-17,10007.516612486455,9883.953575362186,9883.953575362186,10217.687078292947
1990-07-18,9999.254941884294,9842.604412207696,9842.604412207696,10125.941748409714
1990-07-19,10022.560815015566,9842.409423674468,9842.409423674468,10156.52380785116
1990-07-20,10014.286096082591,9808.021686137668,9808.021686137668,10053.37882335133
1990-07-23,10057.132961466776,9755.11142614637,9755.111426146368,9878.228339595666
1990-07-24,10078.171050713692,9757.880724039098,9757.880724039096,9891.573469654051
1990-07-25,10110.121479047526,9814.23018081833,9814.230180818333,9927.71536362233
1990-07-26,10081.551767295394,9783.929253278138,9783.92925327814,9894.909540058372
1990-07-27,10068.02387205657,9745.153845108707,9745.153845108707,9826.23926276576
1990-07-30,10076.654941540815,9723.347322783786,9723.347322783786,9884.900480404309
1990-07-31,10115.744201183725,9751.131613112924,9751.131613112926,9901.581680867015
1990-08-01,10104.831807610055,9719.335080395704,9719.335080395704,9884.066462803228
1990-08-02,10181.875926358874,9734.571029838153,9734.57102983815,9771.748133132614
1990-08-03,10170.576440143737,9623.142953834378,9623.14295383438,9587.700047563596
1990-08-06,10199.379331347182,9497.044691176508,9497.044691176508,9297.728332892984
1990-08-07,10208.35627045048,9523.477160053437,9523.477160053437,9308.848850387752
1990-08-08,10221.106639764665,9584.15620882196,9584.156208821962,9406.711440600371
1990-08-09,10213.9344559526,9622.298582671232,9622.298582671232,9450.916070339828
1990-08-10,10258.64815798207,9622.621691082924,9622.621691082924,9328.0321036537
1990-08-13,10375.491932521361,9739.542168265943,9739.542168265943,9420.334010898388
1990-08-14,10431.111050432311,9811.731222313052,9811.73122231305,9435.625464839655
1990-08-15,10334.100854544482,9724.322650431295,9724.322650431295,9454.25214074415
1990-08-16,10367.170078180721,9676.418254521492,9676.418254521494,9241.013439137325
1990-08-17,10428.816929404054,9660.571718558544,9660.571718558542,9114.236824685418
1990-08-20,10411.873714938136,9598.39186120134,9598.391861201337,9133.142637711737
1990-08-21,10458.867998563299,9567.016621669658,9567.01662166966,8948.26053454164
1990-08-22,10422.41377784155,9487.022436780431,9487.02243678043,8800.633480062726
1990-08-23,10451.377337285108,9387.967651480569,9387.96765148057,8536.795448147426
1990-08-24,10437.0982915123,9434.658517539743,9434.658517539743,8660.513432434638
1990-08-27,10441.601902161807,9558.513307602983,9558.513307602983,8936.584288126514
1990-08-28,10277.32212291665,9407.305147114845,9407.305147114845,8933.803946642547
1990-08-29,10249.123029396696,9368.668973644411,9368.668973644411,9013.039012509576
1990-08-30,10291.598962848948,9383.291234037308,9383.291234037308,8860.685292663808
1990-08-31,10278.056221531493,9390.666553912251,9390.666553912251,8967.72207648831
1990-09-04,10236.246953145797,9349.820256631858,9349.820256631858,8982.456953068131
1990-09-05,10252.017187961845,9370.838268097858,9370.838268097858,9018.599695477513
1990-09-06,10285.077006432624,9371.69976304318,9371.69976304318,8909.338299089392
1990-09-07,10264.755638505721,9364.465185923442,9364.465185923442,8991.075417759661
1990-09-10,10268.460906932709,9376.9452486415,9376.9452486415,8941.866682413724
1990-09-11,10224.842343581859,9313.31314858778,9313.313148587782,8925.463770631744
1990-09-12,10253.026617911491,9347.61155781612,9347.61155781612,8967.166347567958
1990-09-13,10255.637399833664,9313.668634432222,9313.668634432222,8859.017257461646
1990-09-14,10287.191892905754,9328.701621682245,9328.701621682245,8808.417927153176
1990-09-17,10315.69173749621,9352.051932933991,9352.051932933991,8834.551609908493
1990-09-18,10291.612277375742,9310.577349358657,9310.577349358657,8857.627510940214
1990-09-19,10296.85642379732,9310.61861585099,9310.61861585099,8802.024075025261
1990-09-20,10301.72888834189,9251.0650532849,9251.0650532849,8659.679414833558
1990-09-21,10320.887367156769,9251.08374632994,9251.08374632994,8655.231038147429
1990-09-24,10349.399402546696,9189.092118670493,9189.092118670496,8468.125170854817
1990-09-25,10435.474389779352,9296.959463041756,9296.959463041756,8570.157849072839
1990-09-26,10429.0625264527,9247.897605314396,9247.897605314396,8481.192012232472
1990-09-27,10439.940227424508,9181.291787986936,9181.291787986936,8367.483087599327
1990-09-28,10474.858535234634,9244.115284162592,9244.115284162592,8508.715441509223
1990-10-01,10388.208181508777,9243.823245840316,9243.823245840318,8755.873121402916
1990-10-02,10326.115285303149,9195.711935456742,9195.711935456744,8763.379279812638
1990-10-03,10339.220574278783,9165.314412012727,9165.314412012727,8657.45480226994
1990-10-04,10388.410411119694,9199.74396130936,9199.74396130936,8693.319255998593
1990-10-05,10388.724373598905,9177.461785627263,9177.461785627263,8660.235143753907
1990-10-08,10356.907458361704,9149.299318645351,9149.29931864535,8715.282850748506
1990-10-09,10404.948983747581,9118.146421661157,9118.146421661157,8482.304318514278
1990-10-10,10367.302369090541,9029.15878106295,9029.15878106295,8351.358464498073
1990-10-11,10340.188323434033,8934.153535466761,8934.153535466761,8214.295350152477
1990-10-12,10343.509768391796,8954.06893590665,8954.06893590665,8341.349404844008
1990-10-15,10291.081719793514,8915.70840027814,8915.708400278141,8430.315241684371
1990-10-16,10172.607744874462,8760.698811571054,8760.698811571054,8310.489905162936
1990-10-17,10183.457361577843,8782.911630547824,8782.911630547824,8306.041528476808
1990-10-18,10198.82651015988,8860.151073980402,8860.1510739804,8500.09697681769
1990-10-19,10231.499141141592,8921.594144265919,8921.594144265919,8687.481132791027
1990-10-22,10202.075168694248,8921.87287608125,8921.87287608125,8750.86901579643
1990-10-23,10234.744974317804,8953.70451135923,8953.70451135923,8684.144213945607
1990-10-24,10232.07273417439,8949.325271436523,8949.325271436523,8690.81720319535
1990-10-25,10263.237363205179,8968.331069644231,8968.331069644233,8623.259232184546
1990-10-26,10254.54467460047,8912.648060423822,8912.648060423822,8471.461241259132
1990-10-29,10251.370695926058,8875.63921695783,8875.639216957828,8392.782752753557
1990-10-30,10260.718264229045,8875.447690767925,8875.447690767924,8453.390294274992
1990-10-31,10305.402463764869,8919.302680687144,8919.302680687142,8451.722259072832
1990-11-01,10313.614784843601,8933.656340279744,8933.656340279744,8535.683141865615
1990-11-02,10293.243961540338,8963.848753561535,8963.848753561535,8669.965914727241
1990-11-05,10293.053408010219,8998.637400071175,8998.637400071175,8746.142350429574
1990-11-06,10312.163378918061,9014.311492634028,9014.311492634028,8663.571214158226
1990-11-07,10356.837537900099,9025.939124328192,9025.939124328192,8507.60398366851
1990-11-08,10356.401194911648,9021.194497454484,9021.194497454486,8552.086053647592
1990-11-09,10364.987687495252,9077.725977140835,9077.725977140835,8722.5107204775
1990-11-12,10331.702244680895,9124.713108565293,9124.713108565296,8882.093158493362
1990-11-13,10354.191609515434,9158.573896934477,9158.573896934477,8831.772116865617
1990-11-14,10358.634133609437,9197.032038348314,9197.032038348314,8907.670263887225
1990-11-15,10315.714526119587,9132.38751479636,9132.38751479636,8813.700321440378
1990-11-16,10304.378153535768,9088.87298371506,9088.87298371506,8816.480662924345
1990-11-19,10319.98875617818,9117.68411374762,9117.68411374762,8878.200510727585
1990-11-20,10337.978815647331,9096.52694616668,9096.52694616668,8766.159621296598
1990-11-21,10319.125043894066,9081.20078117022,9081.20078117022,8786.176892163627
1990-11-23,10369.368188729743,9131.543114028507,9131.54311402851,8760.321498089037
1990-11-26,10398.488348360846,9157.33054167834,9157.330541678342,8799.522022222012
1990-11-27,10376.616671814792,9179.924366961082,9179.924366961082,8843.72665196147
1990-11-28,10387.07810771824,9198.272491086936,9198.272491086936,8839.556563956068
1990-11-29,10402.055118337834,9218.520903783456,9218.520903783456,8797.019969418772
1990-11-30,10388.830886716218,9233.214834119128,9233.214834119128,8958.269594195695
1990-12-03,10361.559825886123,9222.64155556443,9222.641555564433,9010.536959706324
1990-12-04,10340.0700437896,9224.712553615102,9224.712553615103,9073.090825110648
1990-12-05,10329.474744531488,9272.517830676588,9272.517830676588,9172.3431618447
1990-12-06,10285.79499976135,9240.21162148157,9240.21162148157,9148.711531892626
1990-12-07,10293.24334826498,9239.873917420224,9239.873917420226,9112.013060562893
1990-12-10,10321.914509874294,9266.125038238824,9266.125038238824,9143.707426286144
1990-12-11,10308.65902827471,9221.58486167259,9221.584861672589,9075.592877913889
1990-12-12,10301.038873894408,9234.06465376784,9234.06465376784,9179.84932025442
1990-12-13,10310.70212634168,9252.511997390797,9252.511997390797,9156.217690302346
1990-12-14,10321.125588800323,9238.620792052589,9238.620792052589,9086.1576664883
1990-12-17,10348.650258386439,9236.73869768438,9236.73869768438,9063.91578305766
1990-12-18,10358.318849559924,9284.798553472614,9284.798553472614,9175.956672488646
1990-12-19,10370.979057009909,9305.37794488855,9305.37794488855,9180.127608935149
1990-12-20,10421.58720603365,9364.788517617602,9364.788517617602,9177.902996371531
1990-12-21,10410.15136634471,9363.905205321424,9363.905205321424,9223.219932392793
1990-12-24,10414.215445260528,9355.196161014315,9355.196161014315,9171.78658448324
1990-12-26,10416.901752628328,9356.347435600515,9356.347435600515,9198.198555919284
1990-12-27,10411.092280048942,9338.454558682062,9338.45455868206,9127.02622582343
1990-12-28,10437.987784101506,9365.460095382155,9365.460095382155,9138.980760919285
1990-12-31,10441.971814047358,9389.810477393125,9389.810477393125,9180.683337855497
1991-01-02,10479.108704892,9411.33837253304,9411.33837253304,9075.871166594608
1991-01-03,10444.203827751255,9331.788444640291,9331.788444640291,8949.651129504156
1991-01-04,10454.343600592176,9337.198325496229,9337.198325496229,8924.35146434992
1991-01-07,10488.035334886472,9294.641399290078,9294.641399290078,8769.77398038164
1991-01-08,10478.07897173788,9272.89217729577,9272.89217729577,8754.760815121095
1991-01-09,10458.45579164723,9239.433956392071,9239.433956392071,8659.95685507317
1991-01-10,10487.463605809739,9309.34482038462,9309.34482038462,8744.474315227406
1991-01-11,10489.112925812857,9309.174576472136,9309.174576472138,8763.93585717408
1991-01-14,10557.180621241985,9307.715359029224,9307.715359029226,8687.758573030647
1991-01-15,10557.592442196263,9322.632452260095,9322.632452260095,8722.233280237866
1991-01-16,10595.00848182659,9435.514753083806,9435.514753083808,8790.069539929396
1991-01-17,10403.158719715299,9369.801302478929,9369.801302478929,9118.129472451175
1991-01-18,10398.35618908316,9376.99377092843,9376.993770928428,9236.565062451178
1991-01-21,10401.617664298004,9405.351381328426,9405.351381328424,9204.036679126846
1991-01-22,10425.363485225957,9418.970551269766,9418.970551269766,9127.581954743786
1991-01-23,10404.861607451794,9449.492613315731,9449.492613315731,9180.405049174771
1991-01-24,10363.462471248044,9486.523181307984,9486.52318130798,9307.459103866304
1991-01-25,10374.752061855004,9526.371889338508,9526.371889338508,9343.323557594958
1991-01-28,10380.49065989798,9554.89848495396,9554.898484953956,9342.21125131315
1991-01-29,10400.251466501151,9610.434194015572,9610.434194015574,9336.928857025943
1991-01-30,10323.474315229061,9620.739943091092,9620.739943091092,9477.883770696211
1991-01-31,10315.874830753237,9670.9251864801,9670.9251864801,9561.844653488995
1991-02-01,10305.055831829699,9695.968337938371,9695.968337938371,9537.37900593584
1991-02-04,10330.003929114015,9788.322273942453,9788.322273942456,9684.450331494398
1991-02-05,10326.786143899093,9859.659053864894,9859.659053864896,9765.631721244314
1991-02-06,10280.931503242551,9888.658427481789,9888.658427481783,9954.96135265944
1991-02-07,10307.46428448673,9869.39525651712,9869.39525651712,9911.868180760692
1991-02-08,10357.734066983532,9932.132921552768,9932.13292155277,9990.547517707366
1991-02-11,10335.981293965866,9984.590259101476,9984.590259101476,10247.15683145257
1991-02-12,10317.460697129543,9966.335613373562,9966.335613373562,10161.527913457629
1991-02-13,10337.547201583919,10024.2257743076,10024.2257743076,10259.389655229148
1991-02-14,10349.993754193281,9997.373253714168,9997.373253714166,10125.9417484097
1991-02-15,10329.858879407611,10023.186163533052,10023.18616353305,10260.501961510954
1991-02-19,10314.52838520146,10023.147067522534,10023.147067522532,10269.67700356394
1991-02-20,10329.007115316548,9992.040510757904,9992.040510757904,10151.519702244665
1991-02-21,10310.902429314854,9979.209509434237,9979.209509434231,10146.79303687781
1991-02-22,10284.34737975527,9981.042683578688,9981.04268357869,10165.69800146303
1991-02-25,10278.70939187871,9995.365020150446,9995.365020150446,10210.45920856394
1991-02-26,10292.793068337478,9973.002778008398,9973.002778008398,10086.74122427673
1991-02-27,10300.049222869213,10010.245997455544,10010.245997455546,10223.803490181224
1991-02-28,10322.99006927036,10053.485643024696,10053.485643024696,10205.176814276732
1991-03-01,10357.999640603171,10120.711582511867,10120.711582511867,10299.702485643931
1991-03-04,10350.036379505143,10156.163123349152,10156.163123349155,10268.00811992068
1991-03-05,10343.622348095108,10271.14375170272,10271.14375170272,10473.46322287816
1991-03-06,10358.524054408064,10290.97751268548,10290.97751268548,10458.172617377988
1991-03-07,10362.169864856356,10313.241036759358,10313.241036759358,10450.943899207892
1991-03-08,10379.489279910897,10321.792036593137,10321.79203659314,10424.254487532224
1991-03-11,10361.805122312266,10223.53556428981,10223.53556428981,10368.928491856896
1991-03-12,10350.129674132058,10154.27913308525,10154.279133085252,10287.469661867352
1991-03-13,10365.396991786694,10235.955036485831,10235.955036485831,10413.689698957807
1991-03-14,10355.318786065418,10222.351768258244,10222.351768258242,10383.94165711744
1991-03-15,10367.750932943807,10217.745243572936,10217.745243572936,10386.44370992068
1991-03-18,10341.522151336383,10192.172228690164,10192.172228690162,10345.29686190482
1991-03-19,10360.406554799516,10173.52799434584,10173.52799434584,10191.831684218349
1991-03-20,10361.603593866434,10207.163565071956,10207.163565071956,10228.808444228804
1991-03-21,10345.503465822749,10177.020388403736,10177.020388403736,10191.553395537618
1991-03-22,10349.914622232158,10175.81805538084,10175.818055380842,10216.575620452226
1991-03-25,10325.34078901866,10195.806134046412,10195.806134046412,10281.908978899415
1991-03-26,10305.219445611236,10279.073291639545,10279.073291639545,10461.786128021937
1991-03-27,10285.89871758473,10299.543467860454,10299.543467860454,10435.37500502699
1991-03-28,10299.952206138483,10310.850024793905,10310.850024793905,10431.76064594194
1991-04-01,10304.62794964424,10298.085139488368,10298.085139488368,10322.777538234552
1991-04-02,10320.683413432529,10416.484363104517,10416.484363104517,10550.751964862297
1991-04-03,10335.534418773766,10468.15853121861,10468.15853121861,10535.1830706814
1991-04-04,10330.274730714804,10488.319544068618,10488.31954406862,10558.25812327202
1991-04-05,10332.249114634084,10471.488919844422,10471.488919844422,10435.652445266616
1991-04-08,10355.852841353842,10489.478854785924,10489.478854785924,10527.398623590949
1991-04-09,10381.138470614202,10479.331917037302,10479.3319170373,10385.609692319596
1991-04-10,10377.054343541666,10457.882386966015,10457.882386966015,10374.2108861441
1991-04-11,10365.32825824818,10533.240554016797,10533.240554016797,10498.762888032388
1991-04-12,10368.074126510557,10558.487084538843,10558.487084538843,10575.773341335804
1991-04-15,10356.567836915612,10538.53165368194,10538.53165368194,10597.73693608572
1991-04-16,10366.558340093197,10606.693676204546,10606.693676204544,10776.501778926426
1991-04-17,10363.279868305293,10649.282269316189,10649.28226931619,10855.181115873103
1991-04-18,10352.3493600698,10591.446518104396,10591.446518104396,10799.855120197775
1991-04-19,10329.372654880863,10515.297116462449,10515.297116462449,10681.420378638875
1991-04-22,10334.908293272503,10449.581665137615,10449.581665137615,10591.064795277076
1991-04-23,10328.831500933431,10460.721241691608,10460.72124169161,10613.58411894734
1991-04-24,10332.412144642887,10487.309058178433,10487.309058178434,10641.385836904818
1991-04-25,10313.056484019962,10444.85495132196,10444.85495132196,10543.801535372922
1991-04-26,10314.204010744279,10431.237947266723,10431.237947266723,10537.406834803907
1991-04-29,10300.358349064512,10347.243915841214,10347.243915841213,10388.390033803564
1991-04-30,10354.997481528046,10365.183365989347,10365.183365989347,10435.09671634626
1991-05-01,10346.07025070286,10388.2445243885,10388.2445243885,10572.715559612208
1991-05-02,10328.30046520241,10404.878023549374,10404.878023549374,10579.109411740124
1991-05-03,10340.278783431295,10424.87268543267,10424.872685432669,10586.893858830575
1991-05-06,10343.641184890545,10419.896076183288,10419.896076183288,10566.876587963548
1991-05-07,10349.98912703897,10425.326277695993,10425.326277695993,10490.144423340862
1991-05-08,10357.14976318469,10441.29298966612,10441.29298966612,10523.228535585546
1991-05-09,10357.875087839982,10494.971312975114,10494.971312975114,10655.008407202831
1991-05-10,10357.792100389948,10449.918582233491,10449.918582233491,10446.217233841033
1991-05-13,10362.37076092987,10457.458248925284,10457.458248925284,10474.57552915996
1991-05-14,10372.34186295376,10413.850127147698,10413.850127147696,10331.674291606803
1991-05-15,10388.752664399924,10319.686440432435,10319.686440432435,10246.879391212942
1991-05-16,10358.90051182855,10329.623728124505,10329.623728124505,10347.52147446843
1991-05-17,10352.769232833747,10319.603831977693,10319.603831977693,10353.082157436364
1991-05-20,10355.291694050473,10307.215627415908,10307.215627415908,10350.02352727167
1991-05-21,10366.86878134625,10352.438552978929,10352.438552978929,10435.375005026986
1991-05-22,10371.618472638582,10393.446211603288,10393.446211603288,10458.728346298334
1991-05-23,10357.858215720868,10403.876313936946,10403.876313936946,10424.53192777184
1991-05-24,10366.207924329618,10441.856594748217,10441.856594748217,10494.870240266611
1991-05-28,10369.442081994273,10487.996433759115,10487.996433759115,10618.58822455382
1991-05-29,10417.612152117345,10549.70282588088,10549.70282588088,10642.219854505896
1991-05-30,10415.113121551472,10588.756440909972,10588.756440909972,10758.152543261554
1991-05-31,10411.005387979243,10614.02544279944,10614.025442799437,10837.943338048935
1991-06-03,10435.33372655212,10644.136615790938,10644.13661579094,10788.734602702998
1991-06-04,10431.659346560202,10641.762389511534,10641.762389511532,10779.837849330745
1991-06-05,10432.805663144129,10621.469457459563,10621.469457459563,10706.163466431652
1991-06-06,10453.664877427367,10616.75437927217,10616.75437927217,10665.573195777242
1991-06-07,10472.104869115827,10588.225222311728,10588.225222311728,10548.805640979404
1991-06-10,10517.370450315717,10599.9081937092,10599.9081937092,10524.8965707877
1991-06-11,10510.877713890544,10601.275046497503,10601.275046497503,10593.84428831994
1991-06-12,10518.058518201571,10550.798623858294,10550.798623858296,10471.516898995262
1991-06-13,10500.702192074123,10535.533412543551,10535.533412543551,10498.762888032385
1991-06-14,10486.165629993759,10561.636960176476,10561.636960176476,10628.318995527155
1991-06-17,10481.98042309652,10548.518390541478,10548.518390541476,10568.267182926076
1991-06-18,10510.886097955172,10546.27507110327,10546.275071103268,10525.452299708057
1991-06-19,10489.11863755582,10463.118758179884,10463.118758179884,10428.146286856889
1991-06-20,10491.876453341873,10470.265547358484,10470.265547358484,10437.32132890987
1991-06-21,10482.163663838553,10460.346924544598,10460.346924544598,10502.098958436703
1991-06-24,10442.574795439055,10315.912040645324,10315.912040645322,10312.76932702158
1991-06-25,10463.43124168924,10314.533473810168,10314.53347381017,10304.706591250404
1991-06-26,10486.705242187454,10332.61958569839,10332.619585698392,10330.84027400572
1991-06-27,10477.395719999975,10355.630596249966,10355.630596249968,10408.96303359094
1991-06-28,10507.099440161743,10378.48304632346,10378.48304632346,10318.885738909868
1991-07-01,10514.957578208763,10438.294082681869,10438.294082681869,10506.825623803556
1991-07-02,10501.630830003687,10400.144381712802,10400.144381712802,10494.314511346252
1991-07-03,10520.079446848436,10371.011712452238,10371.011712452237,10379.214991750572
1991-07-05,10527.607166527148,10373.861543422709,10373.861543422709,10400.066280218678
1991-07-08,10533.884583306526,10432.946862549596,10432.946862549596,10507.38135272391
1991-07-09,10526.590290299813,10467.57649938422,10467.57649938422,10456.50373373471
1991-07-10,10541.42222250103,10516.00699101104,10516.00699101104,10446.21723384102
1991-07-11,10521.661578230627,10509.8042321808,10509.804232180795,10480.413652367512
1991-07-12,10519.192382370833,10550.892001564893,10550.892001564893,10571.60325333039
1991-07-15,10522.237373954114,10587.05541345754,10587.05541345754,10631.09933701112
1991-07-16,10530.6307960423,10567.805654651776,10567.805654651776,10607.467707059044
1991-07-17,10533.397434807232,10567.875719953852,10567.875719953852,10597.458647404985
1991-07-18,10535.363902734527,10603.231464929202,10603.231464929202,10713.947913522095
1991-07-19,10544.566377835987,10618.487610706708,10618.487610706708,10681.976107559216
1991-07-22,10546.024589115521,10592.12424982404,10592.12424982404,10644.721907309133
1991-07-23,10528.27510388643,10521.580513534664,10521.580513534664,10548.52820073977
1991-07-24,10518.172020065784,10489.35743047858,10489.357430478578,10526.842894670584
1991-07-25,10510.480373217879,10510.782371956264,10510.782371956266,10591.342235516691
1991-07-26,10505.202208641565,10529.823541789458,10529.823541789458,10590.508217915612
1991-07-29,10516.719571397625,10545.060444427796,10545.060444427794,10652.228065718851
1991-07-30,10487.70922941494,10568.174952669162,10568.174952669162,10750.646384851829
1991-07-31,10500.929861746306,10617.58721214113,10617.587212141128,10781.784173213626
1991-08-01,10506.502390330095,10643.34368476427,10643.34368476427,10762.60091994768
1991-08-02,10462.60642799507,10618.70299368756,10618.70299368756,10764.268955149842
1991-08-05,10455.551689310769,10579.670728986444,10579.670728986444,10705.329448830567
1991-08-06,10460.71671307469,10609.919207431793,10609.91920743179,10859.906932798844
1991-08-07,10460.232402124573,10631.76518261074,10631.76518261074,10858.238897596686
1991-08-08,10467.786453206527,10657.496255493275,10657.496255493275,10823.765038830568
1991-08-09,10473.729746241606,10651.337275613305,10651.337275613309,10762.60091994768
1991-08-12,10477.049971652796,10669.708396122784,10669.708396122784,10787.622296421188
1991-08-13,10466.892889474771,10704.522258505467,10704.52225850547,10832.10521484137
1991-08-14,10460.351816685288,10731.257140848687,10731.257140848687,10839.889661931818
1991-08-15,10481.563916558269,10729.412878376976,10729.412878376976,10824.042479070193
1991-08-16,10477.840741475677,10693.136969146995,10693.136969146994,10719.786036729658
1991-08-19,10508.880345906655,10569.33276442028,10569.33276442028,10466.512793388774
1991-08-20,10450.417124701815,10560.883816376718,10560.883816376718,10548.805640979395
1991-08-21,10471.59313366446,10740.374638853922,10740.374638853922,10859.072915197765
1991-08-22,10471.88896667272,10743.413552675947,10743.413552675947,10879.645914985143
1991-08-23,10452.884687489677,10753.693320344471,10753.693320344471,10958.603540612548
1991-08-26,10456.254842004539,10758.227143684606,10758.227143684606,10949.706787240291
1991-08-27,10458.187109131302,10763.125950097165,10763.125950097165,10927.743192490378
1991-08-28,10464.939980213454,10814.533624224166,10814.533624224168,11027.27381790516
1991-08-29,10439.901356657616,10792.490757857177,10792.490757857178,11022.547152538304
1991-08-30,10410.030103506291,10757.917612288433,10757.917612288436,10993.633128299023
1991-09-03,10414.07693454537,10711.023510962796,10711.023510962796,10902.443527336143
1991-09-04,10426.051538181524,10690.964278487889,10690.964278487889,10841.835985814709
1991-09-05,10416.706712077037,10671.98749788462,10671.98749788462,10818.760933224088
1991-09-06,10423.046472687769,10677.212375814,10677.212375814,10817.64862694228
1991-09-09,10446.472556769619,10707.979269594329,10707.979269594329,10802.913750362464
1991-09-10,10456.82688680754,10648.036262394253,10648.036262394256,10691.42858985183
1991-09-11,10406.03604993139,10637.056497227117,10637.056497227117,10706.163466431648
1991-09-12,10413.973265025637,10708.048591641817,10708.048591641817,10768.717331835973
1991-09-13,10400.182631821253,10650.398091435134,10650.398091435134,10664.460889495434
1991-09-16,10412.67164184394,10649.534773151909,10649.534773151909,10725.346719697598
1991-09-17,10419.788678491383,10650.212041162087,10650.212041162084,10717.562272607149
1991-09-18,10438.170027611664,10700.3494029888,10700.3494029888,10757.596814341206
1991-09-19,10441.667414060115,10744.604855904634,10744.604855904636,10774.833743724264
1991-09-20,10442.75578270917,10790.740516950136,10790.740516950136,10784.842803378328
1991-09-23,10451.244444702423,10771.405568504742,10771.405568504742,10729.239367463377
1991-09-24,10473.6530326965,10808.973995427928,10808.973995427928,10779.003831729666
1991-09-25,10481.573670099904,10829.186440410853,10829.186440410853,10755.928779139043
1991-09-26,10475.819063201314,10814.561737947826,10814.561737947828,10745.0857018839
1991-09-27,10449.141018197606,10765.16902727103,10765.16902727103,10728.682790101922
1991-09-30,10504.252897327566,10837.284298346878,10837.284298346876,10783.173919735067
1991-10-01,10497.682194495646,10847.31958349222,10847.31958349222,10820.428968426257
1991-10-02,10515.242625347202,10840.492758577771,10840.492758577777,10794.295285670936
1991-10-03,10522.745694568566,10787.818225409572,10787.818225409574,10688.926537048594
1991-10-04,10519.780894598616,10783.500453256122,10783.500453256122,10599.404971287877
1991-10-07,10550.292253824618,10766.800741118035,10766.800741118032,10550.751964862293
1991-10-08,10534.452926684913,10762.65441683012,10762.65441683012,10583.280348186625
1991-10-09,10535.909100557255,10728.628170529457,10728.628170529457,10475.68698700067
1991-10-10,10551.843177981611,10763.942206621889,10763.942206621889,10579.943429341209
1991-10-11,10538.821883396833,10783.160876434456,10783.160876434456,10604.965654255817
1991-10-14,10548.00007617677,10856.645115948471,10856.645115948471,10744.52997296355
1991-10-15,10541.406538702096,10935.651079511184,10935.651079511184,10870.750010054
1991-10-16,10534.404697568538,10997.908381842988,10997.90838184299,10920.514474320293
1991-10-17,10549.527042063215,10963.72015752452,10963.72015752452,10896.049675208234
1991-10-18,10561.04203171072,11000.119806869918,11000.11980686992,10912.174298309486
1991-10-21,10598.001181072514,11012.062942249717,11012.062942249711,10843.22573233615
1991-10-22,10587.396864768512,11003.815659123946,11003.815659123946,10782.339902133988
1991-10-23,10587.254507577309,10983.21615429312,10983.21615429312,10785.398532298685
1991-10-24,10578.661572697785,10910.021147163254,10910.021147163254,10705.607737511304
1991-10-25,10587.751806321307,10881.034734288332,10881.034734288332,10681.420378638875
1991-10-28,10562.728836834078,10900.242798664138,10900.242798664138,10829.324873357416
1991-10-29,10554.92026019432,10944.279240637332,10944.279240637334,10883.81685143166
1991-10-30,10571.636691414356,11027.642003643485,11027.642003643485,10924.96285100642
1991-10-31,10557.372097690795,11031.097037217573,11031.097037217573,10910.784551788058
1991-11-01,10560.801047903433,11012.921210661712,11012.92121066171,10879.368474745534
1991-11-04,10552.542936606682,10969.271001225625,10969.271001225628,10850.454450506248
1991-11-05,10555.151310479208,10984.451570886016,10984.451570886013,10806.805549687146
1991-11-06,10539.664192487555,10976.702514231243,10976.70251423124,10841.835985814718
1991-11-07,10540.641015347268,11035.741816507923,11035.741816507923,10946.092428155256
