Date,Open,High,Low,Close,Volume,Change,Amount,MarCap
2015-08-11,1217.01,1217.85,1177.9,1177.9,90723350,-0.0232,1882306748330,109679581030695
2015-08-12,1177.1,1180.68,1115.46,1159.76,88166251,-0.0154,2117035935275,108009708613995
2015-08-13,1155.47,1182.77,1146.74,1180.03,68929778,0.0175,1741053119280,109854320588235
2015-08-17,1182.07,1186.64,1168.67,1168.67,59832959,-0.0096,1419693510680,108939195598815
2015-08-18,1175.64,1177.03,1131.62,1134.56,71774001,-0.0292,1611179138555,105792131122640
2015-08-19,1121.84,1123.98,1054.3,1087.66,88041759,-0.0412999999999999,2105655553545,101629376095145
2015-08-20,1078.86,1100.35,1063.31,1063.31,62367310,-0.0224,1381798462295,99601338332085
2015-08-21,1013.34,1037.89,1002.66,1023.62,80885703,-0.0373,1749404778545,96110249022555
2015-08-24,1023.39,1047.83,998.17,1000.5,65148741,-0.0226,1408194689800,94018298295880
2015-08-25,1022.48,1062.26,998.64,1059.59,70823720,0.0591,1585758792070,99155443501370
2015-08-26,1058.72,1092.17,1056.74,1092.17,67371827,0.0306999999999999,1515574964538,102365073065285
2015-08-27,1109.63,1117.74,1092.25,1097.41,61932362,0.0048,1352213019125,102710072984755
2015-08-28,1118.33,1123.49,1114.28,1119.24,51132808,0.0199,1134758426455,104824902812905
2015-08-31,1120.64,1120.72,1104.89,1115.31,43054474,-0.0034999999999999,1005836690395,104596707162275
2015-09-01,1112.31,1123.15,1086.6,1086.6,48532025,-0.0256999999999999,1095807455540,101890866084730
2015-09-02,1064.05,1092.4,1060.32,1091.95,52075221,0.0049,1111241067735,102451393788605
2015-09-03,1108.48,1110.03,1085.42,1086.72,53873626,-0.0048,1140534705860,102150600793545
2015-09-04,1093.11,1095.47,1030.44,1034.85,84386998,-0.0476999999999999,1444229892695,97054961434420
2015-09-07,1036.5,1054.33,1019.56,1035.1,54013989,0.0002,996515935315,96871905585365
2015-09-08,1039.66,1045.53,1004.12,1015.84,60533391,-0.0186,1160886397380,95190348078940
2015-09-09,1040.82,1058.15,1039.76,1058.15,60742780,0.0417,1130039098460,98872887746665
2015-09-10,1046.1,1070.91,1042.85,1070.59,66823626,0.0118,1020801240205,99969318287165
2015-09-11,1072.96,1083.84,1069.52,1078.75,54610748,0.0076,1135696429150,100732901371375
2015-09-14,1085.64,1086.49,1056.91,1063.47,46705282,-0.0141999999999999,831305404234,99363032110545
2015-09-15,1066.03,1071.24,1060.51,1068.97,48690254,0.0052,825392150962,99803905779520
2015-09-16,1080.79,1086.37,1076.04,1085.02,59122824,0.015,897053353029,101248481686135
2015-09-17,1094.38,1094.45,1073.95,1074.93,65514017,-0.0093,1086240853760,100338760216740
2015-09-18,1087.74,1111.13,1087.53,1110.78,61248398,0.0334,1424849368915,103358165600540
2015-09-21,1100.26,1105.39,1095.9,1103.6,40146667,-0.0065,804345716349,102647799550880
2015-09-22,1105.97,1108.36,1101.63,1106.57,51527794,0.0027,949023807320,102952947038365
2015-09-23,1096.38,1102.41,1080.99,1080.99,47014014,-0.0231,933806800335,100581167804980
2015-09-24,1090.55,1091.84,1083.53,1084.73,40590125,0.0034999999999999,823199676670,100911136247605
2015-09-25,1088.08,1089.13,1067.53,1077.53,35360278,-0.0066,746751330485,100337162114795
2015-09-30,1059.0,1068.35,1051.23,1068.35,38528398,-0.0085,841587358600,99760126233005
2015-10-01,1082.87,1085.91,1078.39,1078.56,37917991,0.0096,862848484915,100617733967125
2015-10-02,1084.12,1086.47,1078.62,1080.09,47217167,0.0014,849412580015,100951716016505
2015-10-05,1094.41,1095.82,1088.2,1088.32,46297788,0.0076,858912995904,101630453797575
2015-10-06,1099.24,1099.24,1084.01,1084.94,48235864,-0.0031,803799606305,101400299687060
2015-10-07,1084.2,1084.22,1060.3,1062.22,55494024,-0.0209,1059023281590,99441073854860
2015-10-08,1071.58,1072.66,1042.73,1050.8,44496057,-0.0108,838958247246,98277297423960
2015-10-12,1054.03,1054.62,1046.27,1047.08,37828997,-0.0034999999999999,689063318141,97990099453690
2015-10-13,1048.61,1054.13,1040.99,1048.56,41083107,0.0014,866307789355,98163347372105
2015-10-14,1047.46,1047.72,1037.15,1039.81,34118110,-0.0083,669585089420,97249012560970
2015-10-15,1039.37,1047.98,1036.4,1047.98,33379763,0.0079,749917218843,97964842354370
2015-10-16,1057.67,1064.35,1056.93,1060.3,43115943,0.0118,826129694952,99087890760565
2015-10-19,1065.81,1067.65,1059.86,1064.68,31440181,0.0040999999999999,666745611212,99383784058750
2015-10-20,1065.7,1076.33,1062.94,1076.33,35448991,0.0109,712189506705,100303292613535
2015-10-21,1077.38,1079.31,1064.31,1064.31,36878544,-0.0112,771660953490,99179177294625
2015-10-22,1061.69,1061.69,1046.15,1047.01,38777612,-0.0163,799452700590,97619924696860
2015-10-23,1058.52,1061.43,1055.69,1060.15,41517739,0.0126,759735517346,98693388025695
2015-10-26,1068.87,1078.96,1065.27,1077.42,44844941,0.0163,1358436432070,100132686804685
2015-10-27,1078.23,1081.14,1069.76,1070.95,46492010,-0.006,1132320107113,99627149401695
2015-10-28,1071.93,1087.83,1067.51,1087.07,47826050,0.0151,1238065594519,101015519624795
2015-10-29,1090.02,1090.59,1081.34,1081.34,43957248,-0.0053,963447947558,100515179380405
2015-10-30,1082.46,1083.39,1066.58,1069.95,38029827,-0.0105,777752730315,99444061175480
2015-11-02,1069.27,1072.44,1065.3,1066.06,39508451,-0.0036,785991360805,99095371982685
2015-11-03,1075.35,1075.68,1061.66,1069.74,48626403,0.0034999999999999,782672584185,99532900101315
2015-11-04,1072.38,1078.48,1066.34,1078.48,42074175,0.0081999999999999,794120455850,100213448026870
2015-11-05,1081.98,1091.55,1079.91,1091.47,39798217,0.012,898160531828,101394319651850
2015-11-06,1100.93,1107.33,1095.29,1100.83,47707203,0.0086,1403064074869,101894302076710
2015-11-09,1101.01,1101.07,1062.18,1065.94,53161902,-0.0317,1187547836045,98697890999040
2015-11-10,1058.75,1060.07,1026.73,1036.41,56884189,-0.0277,1277674176189,95944603690125
2015-11-11,1036.82,1057.31,1036.61,1056.75,53958499,0.0196,1115449350167,97562532143520
2015-11-12,1063.69,1074.19,1063.69,1069.96,51369978,0.0125,1241325019135,98685643884580
2015-11-13,1061.32,1069.98,1057.12,1068.92,37182446,-0.001,898667673646,98624833209000
2015-11-16,1050.96,1065.41,1046.62,1056.73,48549815,-0.0113999999999999,1081761651200,97400987478970
2015-11-17,1070.64,1077.7,1068.24,1077.34,45958918,0.0195,1067140533482,99267837517430
2015-11-18,1079.08,1086.26,1075.13,1075.13,38563759,-0.0021,1009147024559,99169897384145
2015-11-19,1090.29,1093.79,1082.02,1092.33,39684130,0.016,1058241339900,100784061423555
2015-11-20,1092.12,1099.47,1087.38,1097.52,32777655,0.0048,875835643295,101264681105610
2015-11-23,1102.93,1106.25,1097.25,1104.98,37415252,0.0068,891665219875,101961486233870
2015-11-24,1103.85,1105.01,1099.22,1100.4,34442886,-0.0040999999999999,883066291065,101487510799740
2015-11-25,1102.92,1104.97,1100.06,1101.09,31341536,0.0006,1004325654335,101707278672810
2015-11-26,1105.22,1110.37,1104.59,1108.28,35422980,0.0065,854837966525,102346549759285
2015-11-27,1114.62,1117.81,1107.44,1110.18,33923509,0.0017,830624678161,102583352726195
2015-11-30,1115.04,1115.52,1094.06,1102.28,48503137,-0.0070999999999999,1343643068950,101954798167800
2015-12-01,1105.81,1116.02,1101.22,1115.8,34833610,0.0123,921391393285,102750070917710
2015-12-02,1119.6,1123.16,1113.07,1113.07,44211594,-0.0024,1108547044953,102423053201045
2015-12-03,1108.63,1113.82,1099.94,1113.48,38020848,0.0004,809027692471,102350677915120
2015-12-04,1098.34,1107.74,1097.21,1100.99,35415054,-0.0112,723192772545,101299281041515
2015-12-07,1111.61,1111.68,1093.13,1093.13,29735605,-0.0070999999999999,757545116785,100629664265505
2015-12-08,1091.23,1092.06,1059.95,1065.38,37599878,-0.0254,972795927785,98142066500610
2015-12-09,1065.57,1069.96,1059.22,1059.22,54939403,-0.0058,710535271290,97562482885115
2015-12-10,1058.5,1062.28,1037.78,1048.33,52843210,-0.0103,804916187620,96677884406795
2015-12-11,1051.92,1053.01,1029.85,1032.94,43755924,-0.0147,796196267597,100376097222925
2015-12-14,1012.55,1012.55,997.37,998.08,55054341,-0.0337,970510824315,96976844998935
2015-12-15,1007.09,1015.5,1002.71,1014.53,37721706,0.0165,687545552885,98480110989640
2015-12-16,1027.39,1031.2,1025.1,1025.14,44692014,0.0105,732404960635,99515668899635
2015-12-17,1036.84,1040.63,1024.24,1040.02,40872295,0.0144999999999999,832856058500,101109005308115
2015-12-18,1032.31,1057.65,1029.71,1057.22,49660218,0.0165,781619743005,102716618801865
2015-12-21,1053.73,1061.44,1053.54,1058.28,39841108,0.001,780120672755,102940502343645
2015-12-22,1062.05,1062.07,1044.81,1050.68,37215804,-0.0072,1067190213180,102090663058550
2015-12-23,1054.22,1054.67,1040.61,1040.61,43676908,-0.0096,1135379968710,101193443774660
2015-12-24,1045.26,1046.43,1032.02,1032.02,40493464,-0.0083,846541562145,100517459326435
2015-12-28,1033.26,1034.64,1024.67,1028.05,43193307,-0.0038,944820091420,100221183790105
2015-12-29,1041.42,1081.19,1041.42,1081.19,51005824,0.0516999999999999,1118091281115,104472106600375
2015-12-30,1087.58,1098.04,1082.09,1095.46,50640601,0.0132,912288645860,106065460317095
2016-01-04,1100.41,1116.29,1088.23,1088.23,65154686,-0.0066,1259120465347,105167933395220
2016-01-05,1075.75,1099.12,1075.54,1099.12,62227015,0.01,1048263186693,106068127315235
2016-01-06,1102.19,1111.19,1089.2,1110.01,73524744,0.0098999999999999,1401506689125,106995261128095
2016-01-07,1112.01,1119.81,1089.75,1099.01,61394687,-0.0098999999999999,1322234172625,105879550985380
2016-01-08,1078.39,1110.5,1073.55,1110.38,53704772,0.0103,1166651734483,106774842313630
2016-01-11,1108.81,1119.73,1096.79,1099.14,50754910,-0.0101,1266276294780,105544311902935
2016-01-12,1105.89,1110.6,1089.72,1089.9,47411809,-0.0084,1053735502880,104776374238655
2016-01-13,1099.29,1120.41,1099.01,1120.33,49950300,0.0279,1166651944620,107438464872265
2016-01-14,1102.1,1119.23,1100.76,1114.79,55455505,-0.0049,1367691020492,106787336123790
2016-01-15,1129.29,1129.29,1095.41,1098.25,61887889,-0.0148,1616629250176,104531154136300
2016-01-18,1091.39,1127.18,1091.39,1126.97,43031184,0.0262,1397582735905,106550886503415
2016-01-19,1124.57,1132.07,1114.07,1126.27,55536408,-0.0006,1551161440036,106629876704055
2016-01-20,1132.9,1137.07,1098.41,1114.61,91931709,-0.0104,1769118364826,105471854301825
2016-01-21,1120.45,1123.3,1101.31,1110.15,47788379,-0.004,1272091921107,104891654359095
2016-01-22,1120.91,1122.66,1098.02,1115.34,46335811,0.0046999999999999,1356852080216,105584438764790
2016-01-25,1125.36,1132.7,1120.4,1131.96,38830489,0.0149,1166720358680,107306416872240
2016-01-26,1127.44,1135.39,1126.37,1129.36,40296513,-0.0023,1025511042129,106995153014480
2016-01-27,1136.32,1139.33,1112.73,1114.84,39711513,-0.0129,1137403743581,105834911958495
2016-01-28,1115.58,1125.95,1108.75,1125.33,32668815,0.0093999999999999,780532256187,106831849201745
2016-01-29,1127.27,1128.24,1113.34,1128.24,32712458,0.0026,885024581849,107190718628875
2016-02-01,1137.86,1141.37,1130.38,1140.45,35837391,0.0108,1039168866241,108145596066420
2016-02-02,1141.01,1144.41,1137.2,1140.58,43533708,0.0001,1125659283750,108139311244085
2016-02-03,1135.16,1139.11,1125.2,1135.06,35053740,-0.0048,944286904939,107517983836835
2016-02-04,1139.65,1140.98,1125.89,1134.08,37297210,-0.0009,963366830225,107712163094800
2016-02-05,1130.85,1133.29,1123.25,1125.15,37121474,-0.0079,969800130493,106802973386310
2016-02-11,1106.44,1106.87,1062.66,1062.66,47190312,-0.0555,1574948766333,100974329023025
2016-02-12,1043.42,1046.3,965.96,987.0,76091825,-0.0712,2679931591395,94780796164825
2016-02-15,1003.41,1008.01,985.63,1003.71,39765185,0.0169,1067084046034,96377819559610
2016-02-16,1012.76,1031.84,1012.57,1028.04,37229087,0.0242,955297819726,98688381477865
2016-02-17,1030.65,1034.07,997.08,997.1,36406857,-0.0301,956565142627,95908578437170
2016-02-18,1017.43,1028.2,1015.74,1028.2,53705134,0.0312,1159540896725,98630299034415
2016-02-19,1027.51,1038.82,1023.22,1036.99,39113685,0.0085,901346119455,99624703687650
2016-02-22,1038.97,1050.07,1033.92,1046.28,35026765,0.009,774746155295,100467424375725
2016-02-23,1054.34,1055.06,1028.77,1030.54,42689554,-0.015,952426120865,99090680456570
2016-02-24,1026.36,1037.48,1022.41,1030.58,35154167,0.0,772518011885,99038011186205
2016-02-25,1039.1,1044.65,1033.33,1038.0,39902316,0.0072,915400918061,99742574287040
2016-02-26,1041.6,1045.73,1036.9,1041.15,29054596,0.003,691031194855,100055118304615
2016-02-29,1045.51,1046.52,1037.33,1045.53,31048007,0.0042,727292763773,100516356705835
2016-03-02,1059.6,1069.77,1058.93,1069.57,38368727,0.023,1031952859690,102248607845315
2016-03-03,1073.75,1085.05,1065.9,1085.05,46396200,0.0144999999999999,1121362233935,103511832687050
2016-03-04,1086.04,1090.98,1082.69,1086.49,38007150,0.0013,979828389640,103809979676110
2016-03-07,1092.09,1096.16,1077.28,1079.69,45631465,-0.0063,1328018007585,103447494791865
2016-03-08,1085.13,1088.03,1066.07,1079.81,42634147,0.0001,1026665572448,103525273195935
2016-03-09,1077.88,1088.1,1076.86,1085.46,34874201,0.0052,902350194840,103993986727125
2016-03-10,1090.18,1104.49,1088.13,1104.49,37131374,0.0175,948542572490,105809888950060
2016-03-11,1099.24,1100.19,1091.4,1095.71,28478991,-0.0079,678377697485,105067890127425
2016-03-14,1102.1,1102.27,1090.38,1090.38,32004561,-0.0049,762110405440,104538006238915
2016-03-15,1092.72,1093.82,1083.37,1085.23,31516150,-0.0046999999999999,761618881210,104067091538130
2016-03-16,1085.63,1093.12,1085.63,1087.85,35379257,0.0024,845186010319,104537071274100
2016-03-17,1094.92,1097.21,1088.84,1090.12,35389006,0.0021,768879131755,104788717054965
2016-03-18,1094.48,1098.44,1091.7,1098.44,49677142,0.0076,846301595205,105494506507990
2016-03-21,1103.15,1103.49,1088.23,1089.24,41421706,-0.0084,878094817050,104609293874585
2016-03-22,1091.75,1093.37,1085.01,1089.72,33929850,0.0004,756570457395,104738659174320
2016-03-23,1092.08,1092.84,1084.19,1084.21,38947331,-0.0051,827103377247,104154316388510
2016-03-24,1083.71,1085.34,1075.47,1076.42,46632694,-0.0072,843805583280,103907223876045
2016-03-25,1077.93,1078.55,1070.22,1070.32,30793764,-0.0056999999999999,677571189982,103274781715525
2016-03-28,1073.44,1074.1,1059.29,1060.0,37544735,-0.0096,768311389355,102464687283655
2016-03-29,1063.62,1073.24,1062.49,1073.24,41439569,0.0125,867039963415,103545617013295
2016-03-30,1078.31,1078.75,1072.84,1074.25,36767423,0.0009,785272627810,103677400084920
2016-03-31,1078.07,1078.22,1070.34,1073.68,31878025,-0.0005,765396831250,103519817050750
2016-04-01,1076.02,1089.06,1073.82,1085.12,36834012,0.0107,903031794431,105146003858795
2016-04-04,1088.53,1096.12,1085.5,1095.88,33369838,0.0098999999999999,898610386894,106085275949645
2016-04-05,1098.28,1098.54,1089.81,1093.15,31269994,-0.0025,788402085345,105792189756800
2016-04-06,1097.36,1097.36,1082.0,1082.0,46660078,-0.0102,1319908978325,104993431051575
2016-04-07,1089.61,1095.18,1087.48,1095.06,47630463,0.0121,1259749728760,106252882373830
2016-04-08,1094.2,1094.84,1087.26,1091.17,37219682,-0.0036,970599211540,105974480832060
2016-04-11,1094.95,1096.11,1076.86,1076.86,48423635,-0.0131,1056737979505,104684215367855
2016-04-12,1076.79,1080.96,1072.88,1076.3,41692777,-0.0005,854219042285,104632364189775
2016-04-14,1085.4,1086.46,1070.69,1075.22,48691498,-0.001,1040589062715,104524893945835
2016-04-15,1077.65,1079.29,1072.05,1074.71,33003401,-0.0005,756981065846,104866762888080
2016-04-18,1074.8,1075.3,1068.49,1073.53,44923824,-0.0011,884832624785,104862393279725
2016-04-19,1077.66,1082.97,1074.39,1082.87,39255711,0.0087,814416818785,105792165401655
2016-04-20,1084.22,1087.68,1077.71,1077.71,49830136,-0.0048,809158651760,105315404535950
2016-04-21,1081.17,1081.34,1072.89,1078.61,42565910,0.0008,815349904740,105509417436260
2016-04-22,1079.49,1079.59,1074.31,1076.16,44825087,-0.0023,829629523683,105329177039665
2016-04-25,1078.76,1081.06,1076.08,1079.83,36070681,0.0034,689824098485,105677143232945
2016-04-26,1083.7,1086.15,1076.28,1078.1,40377157,-0.0016,838609032940,105406583295005
2016-04-27,1081.71,1082.12,1070.31,1071.07,40406079,-0.0065,827854579925,104800784571805
2016-04-28,1073.6,1075.56,1064.01,1064.01,32819033,-0.0066,672717798760,104152946705770
2016-04-29,1063.9,1065.82,1057.76,1065.27,35308865,0.0012,638585486560,104253483134125
2016-05-02,1064.17,1065.38,1046.14,1046.14,48712512,-0.018,786976895765,101915797432725
2016-05-03,1051.83,1063.79,1051.56,1062.11,31981865,0.0153,718493955582,103422016597305
2016-05-04,1061.17,1062.13,1055.0,1056.86,35555903,-0.0049,719929968898,102985537466785
2016-05-09,1059.04,1060.12,1049.69,1052.3,29737782,-0.0043,628396402056,102499713413445
2016-05-10,1055.61,1065.12,1055.35,1064.94,30711518,0.012,654958942339,103602074485925
2016-05-11,1071.84,1072.38,1065.92,1070.05,35243679,0.0048,823474691022,104111508914125
2016-05-12,1067.61,1073.58,1064.09,1073.07,31290571,0.0028,638695691815,104413165325945
2016-05-13,1072.53,1072.83,1067.69,1070.22,32644269,-0.0027,708133895801,104153493318240
2016-05-16,1071.03,1071.36,1065.33,1065.96,34145308,-0.004,663944484610,103733269306030
2016-05-17,1068.52,1069.31,1051.31,1056.03,50922086,-0.0093,842626996305,102848954236975
2016-05-18,1054.0,1054.0,1034.38,1034.6,47250037,-0.0203,803175179350,100803343859695
2016-05-19,1035.43,1040.16,1022.99,1026.49,39405078,-0.0078,1015886280570,99808428095315
2016-05-20,1024.97,1042.52,1023.79,1041.16,45465315,0.0143,783156156636,101151341510940
2016-05-23,1048.54,1051.74,1044.86,1048.64,46279041,0.0072,840668594255,101823190234645
2016-05-24,1049.52,1050.81,1043.78,1043.83,48791001,-0.0046,809913764505,101315978626835
2016-05-25,1054.52,1055.64,1044.49,1051.72,48618385,0.0076,954877659470,102101070987840
2016-05-26,1054.71,1055.8,1040.66,1041.62,38830498,-0.0096,683240296396,101276684047530
2016-05-27,1045.78,1050.09,1042.02,1047.78,33357100,0.0059,660633988000,101836183118365
2016-05-30,1053.36,1058.65,1048.43,1055.89,69124835,0.0077,916161936285,102529492588850
2016-05-31,1058.65,1068.73,1055.73,1068.73,47440349,0.0121999999999999,816882592882,103684970730665
2016-06-01,1068.79,1071.96,1066.81,1068.23,37588676,-0.0005,742755228280,103675280540805
2016-06-02,1070.31,1070.75,1064.3,1067.36,39235196,-0.0008,691089586412,103603542214425
2016-06-03,1070.86,1071.28,1061.92,1066.72,40652328,-0.0006,748381447641,102982770446205
2016-06-07,1068.96,1073.77,1067.72,1072.63,38809708,0.0055,689774786925,103490160613660
2016-06-08,1073.99,1076.07,1069.34,1075.14,51825276,0.0023,951101876030,103599597341945
2016-06-09,1079.63,1085.44,1064.15,1083.29,57962137,0.0076,1416869806353,104371825025615
2016-06-10,1080.99,1081.74,1074.8,1081.16,39243628,-0.002,829665989770,108349653076630
2016-06-13,1072.23,1072.4,1059.12,1059.12,38527849,-0.0204,835445074085,106189054496165
2016-06-14,1054.12,1061.88,1046.76,1055.06,33442034,-0.0038,722188849492,105833986473460
2016-06-15,1055.66,1060.88,1048.13,1057.48,34480008,0.0023,724963206825,105881680920390
2016-06-16,1060.57,1061.39,1032.23,1035.6,49638809,-0.0207,929126971827,103922834711420
2016-06-17,1043.79,1046.73,1026.72,1032.0,41977974,-0.0034999999999999,749262621843,103583635731855
2016-06-20,1040.21,1046.33,1038.12,1045.71,36078006,0.0133,582398479690,104925014884200
2016-06-21,1049.43,1050.42,1040.07,1046.78,30361095,0.001,557729818891,104978292882600
2016-06-22,1047.88,1050.52,1043.88,1043.88,31943064,-0.0028,689404623825,104838059975050
2016-06-23,1039.84,1040.46,1024.35,1033.25,38098382,-0.0102,772509550865,103836937074735
2016-06-24,1045.92,1046.55,964.38,987.3,86916472,-0.0445,1728298596181,99309619190520
2016-06-27,959.41,995.36,958.94,989.57,46234743,0.0023,880772600993,99521866485030
2016-06-28,981.75,1008.06,980.48,1006.25,38962879,0.0169,781450409225,101113085365985
2016-06-29,1018.35,1027.2,1015.35,1022.6,56042046,0.0162,878465366465,102717392687970
2016-06-30,1031.86,1035.05,1027.86,1032.75,43267491,0.0098999999999999,876837723600,103827102880275
2016-07-01,1039.69,1050.52,1039.69,1048.31,37867616,0.0151,816098799740,105336174318245
2016-07-04,1054.4,1054.87,1049.32,1052.56,31580275,0.0040999999999999,694389963465,105764965561845
2016-07-05,1056.28,1061.39,1051.49,1060.65,55637923,0.0077,1042380272520,106493321426115
2016-07-06,1057.49,1060.42,1039.78,1046.01,41284956,-0.0138,844903927610,105088948082560
2016-07-07,1053.47,1064.51,1053.4,1063.95,43612383,0.0172,968600703900,106744321511230
2016-07-08,1067.89,1067.89,1050.08,1055.47,39957532,-0.008,777531282690,105865777333790
2016-07-11,1059.48,1059.96,1053.19,1059.96,38282593,0.0043,731161478605,106375602741635
2016-07-12,1064.16,1066.88,1058.94,1060.97,48743624,0.001,888019402458,106605764099060
2016-07-13,1067.91,1069.98,1062.93,1063.8,41421739,0.0027,775616443575,106965832814530
2016-07-14,1065.68,1065.83,1056.44,1062.35,42643268,-0.0014,809651714310,107241316683730
2016-07-15,1066.73,1067.12,1056.07,1057.26,70312662,-0.0048,964717615045,103707504768565
2016-07-18,1058.89,1059.34,1051.7,1054.35,49380326,-0.0028,698521731245,103496865769525
2016-07-19,1058.04,1059.44,1053.84,1056.25,38820400,0.0018,608882760495,103682455125260
2016-07-20,1058.02,1063.87,1057.11,1062.59,43134337,0.006,808445187320,104277560561425
2016-07-21,1068.38,1071.43,1066.93,1070.02,71302405,0.0069999999999999,1152044561115,105000266176275
2016-07-22,1070.95,1071.09,1062.87,1065.22,61403991,-0.0045,1010052310960,104656135315955
2016-07-25,1069.81,1069.95,1058.13,1058.75,58434023,-0.0060999999999999,764014358825,104018064251165
2016-07-26,1059.13,1061.27,1055.74,1060.23,57739524,0.0014,726281552725,104217115441955
2016-07-27,1062.15,1063.08,1050.08,1050.64,47043979,-0.009,733437955740,103351249705000
2016-07-28,1053.26,1057.43,1048.25,1053.26,33575681,0.0025,560970876535,103556996192090
2016-07-29,1055.76,1059.31,1054.57,1058.0,40788881,0.0045,719009820885,103992844416110
2016-08-01,1061.62,1061.77,1048.49,1048.49,50827550,-0.009,809204554430,103116010421180
2016-08-02,1048.22,1049.92,1042.24,1043.13,47933702,-0.0051,810516149634,102597328118310
2016-08-03,1042.6,1042.69,1034.75,1039.79,51773620,-0.0032,857585866555,102397131844485
2016-08-04,1043.63,1049.45,1042.49,1044.96,42830656,0.005,739002469485,102826524412250
2016-08-05,1047.86,1048.25,1030.15,1032.83,50756215,-0.0116,932948612515,101684800011635
2016-08-08,1036.49,1038.86,1031.96,1038.19,48205413,0.0052,791232054960,102115391610815
2016-08-09,1041.26,1053.79,1041.26,1048.6,40664330,0.01,873000172220,103109006047980
2016-08-10,1054.76,1067.2,1052.81,1066.13,41367103,0.0167,1033681877920,104997920499390
2016-08-11,1069.67,1070.21,1057.35,1059.94,54994144,-0.0058,820440647832,104332662232877
2016-08-12,1062.32,1062.68,1056.07,1060.01,61023604,0.0001,780731408429,104312556742340
2016-08-16,1061.53,1062.02,1051.88,1051.88,61545149,-0.0077,953119704355,103532183934890
2016-08-17,1050.55,1051.24,1035.28,1045.18,50524433,-0.0064,887030182845,102863384452750
2016-08-18,1053.17,1055.5,1047.4,1050.89,50076055,0.0055,1035173862683,103378148153600
2016-08-19,1053.04,1054.67,1047.63,1048.21,36563054,-0.0026,738628873942,102981436409270
2016-08-22,1050.61,1050.84,1032.46,1032.85,40838554,-0.0147,698318071889,101429844887453
2016-08-23,1032.87,1041.94,1031.45,1031.45,40825731,-0.0014,742715741121,101272602959915
2016-08-24,1035.66,1036.52,1031.18,1032.72,32977718,0.0012,586295661902,101509750282390
2016-08-25,1035.52,1036.24,1025.98,1026.44,32317118,-0.0060999999999999,592226848939,100889941639629
2016-08-26,1027.84,1027.98,1018.8,1021.68,31467418,-0.0046,473832813189,100412731934045
2016-08-29,1018.98,1019.16,998.46,998.54,38400547,-0.0226,899491496354,98379831258477
2016-08-30,1004.15,1009.45,998.66,1001.51,30981184,0.003,597189174349,98659900056156
2016-08-31,1003.3,1004.96,986.04,997.9,36117676,-0.0036,641444189380,98306368185180
2016-09-01,999.78,1013.6,997.68,1013.52,28816599,0.0157,531994040430,99707425048709
2016-09-02,1015.74,1019.97,1012.13,1019.25,31726290,0.0056999999999999,564812426719,100311196970060
2016-09-05,1024.11,1027.05,1021.22,1022.37,28001984,0.0031,512224045713,100528121454677
2016-09-06,1025.71,1028.71,1018.75,1021.26,35229888,-0.0011,578148589289,100394352626769
2016-09-07,1023.37,1024.95,1010.33,1010.64,38609178,-0.0104,640453842773,99297238985969
2016-09-08,1012.1,1017.54,1002.34,1012.82,48611825,0.0022,916961784548,99470772654072
2016-09-09,1012.33,1013.08,1001.74,1008.8,38608247,-0.004,878462192344,98940333742191
2016-09-12,991.57,1000.83,987.11,987.15,30783694,-0.0215,616087091357,96907362499966
2016-09-13,997.24,998.75,988.48,994.25,27042738,0.0072,558138264092,97563768779438
2016-09-19,994.91,999.65,994.9,999.12,33725733,0.0049,485176093475,98079260951360
2016-09-20,999.39,1012.48,998.83,1011.26,27471995,0.0121999999999999,522720558062,99237921675799
2016-09-21,1013.67,1017.48,1011.74,1017.35,27216298,0.006,469333820696,99923522134626
2016-09-22,1025.33,1028.49,1022.8,1027.47,56008948,0.0098999999999999,764065027798,100910606702290
2016-09-23,1030.19,1033.76,1025.51,1032.22,49052062,0.0046,622036953410,101398422708660
2016-09-26,1031.69,1035.39,1027.65,1027.65,32250273,-0.0044,760561482710,100990341844500
2016-09-27,1024.18,1030.64,1021.36,1030.15,31933357,0.0024,602899868585,101285510716200
2016-09-28,1032.42,1032.67,1023.79,1023.79,29487439,-0.0062,554491535665,100669677555210
2016-09-29,1027.25,1028.85,1024.85,1027.28,29860735,0.0034,549465040185,101010450109790
2016-09-30,1024.84,1025.59,1008.44,1010.18,39077611,-0.0166,704038928345,99477688420430
2016-10-04,1010.93,1019.03,1009.52,1015.37,32289444,0.0051,581519551363,99930276698265
2016-10-05,1014.86,1017.58,1010.76,1013.12,27802081,-0.0022,564338769515,99804565818855
2016-10-06,1014.29,1017.04,1007.2,1007.32,30331657,-0.0056999999999999,554141446445,99213907312965
2016-10-07,1010.18,1011.0,993.1,994.17,39393663,-0.0131,601336377161,97932879501630
2016-10-10,993.23,998.5,991.21,993.33,24347292,-0.0008,419884390245,97898823127910
2016-10-11,995.04,998.64,984.76,986.87,29194691,-0.0065,532956503235,97284490916585
2016-10-12,982.62,989.65,982.09,984.98,22356352,-0.0019,482954537585,97236522444805
2016-10-13,987.57,987.87,974.82,975.17,23230836,-0.01,473854031598,96336132840470
2016-10-14,977.13,980.35,975.29,977.94,25122951,0.0028,485092558155,96654142433725
2016-10-17,979.16,979.28,966.79,968.28,25219195,-0.0098999999999999,503552332370,95739391888853
2016-10-18,970.79,979.29,969.62,975.28,23768124,0.0072,522032209039,96317231160983
