Code,Name,Market,Marcap,Amount,Volume,Close,fs_div,available_date,equity,revenue_q,net_income_q,ocf_q,EY_1_PER,BY_1_PBR,CFY_1_PCR,SY_1_PSR,EY_1_PER_rank,BY_1_PBR_rank,CFY_1_PCR_rank,SY_1_PSR_rank,avg_rank,overall_rank,signal_date,target_weight,top_n
126880,제이엔케이히터,KOSDAQ,48991555130.0,180515180.0,54921.0,3305.0,CFS,2017-08-11,77000788826.0,35946593560.0,4009214060.0,11684609320.0,0.32733919544798906,1.571715546111508,0.9540100769607882,2.934921617786171,52.0,304.0,29.0,310.0,173.75,23,2017-10-31,0.02,50
013570,디와이,KOSPI,200818799790.0,242180090.0,31883.0,7630.0,CFS,2017-08-14,422187820069.0,213188005793.0,8106240716.0,16575636084.0,0.16146378176698295,2.102332154711062,0.3301610427177825,4.2463754591887755,202.0,136.0,197.0,162.0,174.25,24,2017-10-31,0.02,50
001250,GS글로벌,KOSPI,257505343680.0,745093665.0,240850.0,3120.0,CFS,2017-08-14,376269338632.0,805443682655.0,8515639641.0,56921224966.0,0.13227903575596975,1.4612098267738751,0.8841948544063705,12.511486886360213,297.0,351.0,35.0,19.0,175.5,25,2017-10-31,0.02,50
015890,태경산업,KOSPI,151404925000.0,43208700.0,8361.0,5180.0,CFS,2017-08-11,263171814073.0,140617495856.0,5826019621.0,31081274383.0,0.15391889321962282,1.738198503602178,0.821143021153374,3.715004537824645,223.0,239.0,43.0,212.0,179.25,26,2017-10-31,0.02,50
021650,한국큐빅,KOSDAQ,30263400000.0,197295375.0,64323.0,3060.0,CFS,2017-08-14,40740743743.0,40664629327.0,1872660559.0,3677442993.0,0.24751489376606725,1.3462051105625938,0.4860581419139951,5.374760182530713,90.0,416.0,102.0,112.0,180.0,27,2017-10-31,0.02,50
090350,노루페인트,KOSPI,181200000000.0,1628825840.0,177371.0,9060.0,CFS,2017-08-14,296269066316.0,154561089811.0,19284888919.0,15915009555.0,0.42571498717439293,1.6350389973289183,0.3513247142384106,3.4119445874392937,32.0,275.0,177.0,242.0,181.5,28,2017-10-31,0.02,50
136480,하림,KOSDAQ,189619972070.0,2898611705.0,832757.0,3515.0,CFS,2017-08-11,228676882727.0,260111313025.0,18273996549.0,27351163830.0,0.3854867469815676,1.2059746672812597,0.5769679961750667,5.487002454129198,38.0,524.0,82.0,106.0,187.5,29,2017-10-31,0.02,50
016740,두올,KOSPI,88626891960.0,773818990.0,160624.0,4860.0,CFS,2017-08-23,126126678612.0,72664608139.0,5798527458.0,18563101232.0,0.26170510235728683,1.4231197306222223,0.8378089684281421,3.2795737967115324,81.0,372.0,40.0,260.0,188.25,30,2017-10-31,0.02,50
212560,네오오토,KOSDAQ,48824770600.0,243643800.0,39503.0,6200.0,OFS,2017-08-11,72701235794.0,35486396974.0,3230453232.0,11563235364.0,0.2646569101954982,1.4890236021713126,0.9473253204798467,2.907245362377596,73.0,339.0,30.0,316.0,189.5,31,2017-10-31,0.02,50
143210,핸즈코퍼레이션,KOSPI,179278797600.0,505262800.0,62782.0,8200.0,CFS,2017-08-11,314453648439.0,160184986684.0,7679727293.0,18680368850.0,0.17134713966867882,1.7539923998185047,0.41678924892566327,3.5739861897422722,180.0,232.0,134.0,222.0,192.0,32,2017-10-31,0.02,50
215200,메가스터디교육,KOSDAQ,95648072400.0,70339350.0,1727.0,41150.0,CFS,2017-08-14,167313401648.0,65108998854.0,4912127054.0,15574921228.0,0.20542503077145127,1.7492605700227368,0.6513428169410762,2.722856706686752,125.0,235.0,68.0,340.0,192.0,33,2017-10-31,0.02,50
034730,SK,KOSPI,20369305981500.0,40598509500.0,141023.0,289500.0,CFS,2017-08-14,43556108000000.0,21967793000000.0,581412000000.0,2208565000000.0,0.11417414035177348,2.138320669322702,0.43370451639459556,4.31390112553698,366.0,129.0,120.0,158.0,193.25,34,2017-10-31,0.02,50
084690,대상홀딩스,KOSPI,357055624680.0,567090350.0,57484.0,9860.0,CFS,2017-08-11,1064401773804.0,834133616235.0,7021819465.0,35813198576.0,0.07866359166074571,2.9810530915398323,0.40120581893195456,9.344578923606834,562.0,41.0,143.0,35.0,195.25,35,2017-10-31,0.02,50
025530,SJM홀딩스,KOSPI,70264507640.0,24417370.0,5198.0,4705.0,CFS,2017-08-14,240294744063.0,41348273840.0,21838940855.0,3629324594.0,1.2432416643060675,3.419859501387947,0.20660926637925559,2.3538640049595316,8.0,29.0,343.0,410.0,197.5,36,2017-10-31,0.02,50
020400,대동금속,KOSDAQ,18936000000.0,30048950.0,772.0,39450.0,OFS,2017-08-14,27187867196.0,19745375071.0,905825761.0,2076927611.0,0.19134468969159274,1.4357766791297,0.4387257310942121,4.170970652936206,145.0,364.0,119.0,169.0,199.25,37,2017-10-31,0.02,50
030720,동원수산,KOSPI,36211712280.0,165805240.0,18598.0,8920.0,CFS,2017-08-14,38243689624.0,49645842894.0,3055470539.0,11300137476.0,0.33751185421712954,1.056113815560229,1.2482301183245788,5.4839541980366135,48.0,628.0,15.0,107.0,199.5,38,2017-10-31,0.02,50
009070,KCTC,KOSPI,75600000000.0,52722885.0,20946.0,2520.0,CFS,2017-08-14,178930091473.0,90427788053.0,2139480918.0,6146105712.0,0.11320004857142857,2.3668001517592594,0.3251907784126984,4.78453905042328,371.0,91.0,201.0,138.0,200.25,39,2017-10-31,0.02,50
049070,인탑스,KOSDAQ,180600000000.0,198976600.0,19018.0,10500.0,CFS,2017-08-11,420342127840.0,181673208666.0,6656514627.0,11096470768.0,0.14743111023255814,2.3274757909191583,0.2457690092580288,4.0237698486378735,240.0,99.0,281.0,182.0,200.5,40,2017-10-31,0.02,50
122450,KMH,KOSDAQ,127146769750.0,492808360.0,52922.0,9350.0,CFS,2017-08-14,358070761330.0,59641245025.0,7872005858.0,15100987168.0,0.2476509902210866,2.816200223049709,0.47507261718695765,1.8762960362191978,89.0,55.0,108.0,551.0,200.75,41,2017-10-31,0.02,50
004100,태양금속,KOSPI,75785500000.0,807461270.0,394242.0,2065.0,CFS,2017-08-14,108295010596.0,116822007563.0,3580372854.0,5882262809.0,0.18897403086342374,1.4289674224752755,0.310469037428004,6.165929237809343,146.0,371.0,214.0,82.0,203.25,42,2017-10-31,0.02,50
038500,삼표시멘트,KOSDAQ,333880808030.0,155135305.0,49958.0,3110.0,CFS,2017-08-14,614931483412.0,183573379195.0,21908357051.0,39556154973.0,0.2624691988768816,1.8417694836677971,0.47389552225410675,2.1992684189084084,76.0,200.0,109.0,450.0,208.75,43,2017-10-31,0.02,50
000430,대원강업,KOSPI,252960000000.0,47026935.0,11584.0,4080.0,CFS,2017-08-14,548541845056.0,249000493111.0,6141722823.0,31196225214.0,0.09711769169829222,2.1684924298545223,0.49329894392789375,3.937389201628716,445.0,120.0,99.0,188.0,213.0,44,2017-10-31,0.02,50
005740,크라운해태홀딩스,KOSPI,173603745000.0,1716371750.0,96043.0,17850.0,CFS,2017-08-14,313279455641.0,222797577030.0,4616150633.0,18683537413.0,0.10636062333793549,1.8045662300718224,0.4304869670409472,5.133473981912084,397.0,213.0,125.0,123.0,214.5,45,2017-10-31,0.02,50
014580,백광소재,KOSPI,78198088500.0,133617175.0,46957.0,2835.0,CFS,2017-08-29,169385136645.0,58201046300.0,2224373236.0,12467208320.0,0.11378146339216463,2.166103288381531,0.6377244538400705,2.977108388013858,368.0,121.0,71.0,302.0,215.5,46,2017-10-31,0.02,50
003070,코오롱글로벌,KOSPI,247062292400.0,367669510.0,38061.0,9800.0,CFS,2017-08-14,437819878030.0,931686600882.0,5119741297.0,29427833094.0,0.08288988574122046,1.772103196230199,0.47644394145514696,15.084237935808938,533.0,226.0,107.0,11.0,219.25,47,2017-10-31,0.02,50
030200,KT,KOSPI,7663631564800.0,25248134509.0,864498.0,29350.0,CFS,2017-08-14,13054354000000.0,5842474000000.0,258078000000.0,1331468000000.0,0.13470271780046625,1.7034161793424738,0.6949540769238416,3.049454531105175,283.0,254.0,60.0,291.0,222.0,48,2017-10-31,0.02,50
035810,이지바이오,KOSDAQ,348945520050.0,2612387090.0,417376.0,6210.0,CFS,2017-08-16,571512710323.0,346294057259.0,12800260825.0,30277396281.0,0.14673076557241216,1.6378279057461709,0.34707304769709135,3.969605997055127,245.0,274.0,183.0,186.0,222.0,49,2017-10-31,0.02,50
058850,KTcs,KOSPI,102657425000.0,297257825.0,124783.0,2405.0,CFS,2017-08-11,155467275409.0,224407762784.0,4494349348.0,5266777017.0,0.17512028372034463,1.514427966696028,0.2052175774718682,8.743946686135951,172.0,329.0,347.0,40.0,222.0,50,2017-10-31,0.02,50
009200,무림페이퍼,KOSPI,138350955750.0,781803655.0,234844.0,3325.0,CFS,2018-04-02,645620045175.0,281492655108.0,25900100795.0,47063483347.0,0.7488231838976652,4.666538381864413,1.360698466934877,8.1385098811072,9.0,8.0,22.0,36.0,18.75,1,2018-04-30,0.05,20
006200,한국전자홀딩스,KOSPI,42263231808.0,85851222.0,95006.0,903.0,CFS,2018-04-02,262543366769.0,148426358374.0,2024665861.0,11289486691.0,0.19162432917557917,6.212098685725762,1.0684925130465783,14.047800134953654,105.0,5.0,41.0,11.0,40.5,2,2018-04-30,0.05,20
013580,계룡건설,KOSPI,172813050450.0,3159138900.0,162534.0,19350.0,CFS,2018-04-02,382329684831.0,611692036500.0,28653034519.0,28834758434.0,0.6632145996934458,2.2123889592564043,0.6674208541291333,14.158468585727114,11.0,95.0,77.0,10.0,48.25,3,2018-04-30,0.05,20
015360,예스코,KOSPI,246000000000.0,30374750.0,741.0,41000.0,CFS,2018-03-30,697419303733.0,333183163263.0,14081744759.0,73279301608.0,0.22897145949593495,2.8350378200528454,1.1915333594796749,5.417612410780488,80.0,48.0,33.0,88.0,62.25,4,2018-04-30,0.05,20
036710,심텍홀딩스,KOSDAQ,74851561785.0,64402240.0,30055.0,2145.0,CFS,2018-03-30,229763944197.0,205618081639.0,2280723208.0,31347395806.0,0.12187979267826309,3.0695945243863156,1.6751765792698217,10.988044964491586,206.0,34.0,7.0,17.0,66.0,5,2018-04-30,0.05,20
058650,세아홀딩스,KOSPI,550000000000.0,128617500.0,929.0,137500.0,CFS,2018-03-30,3045979619742.0,1228454553050.0,42486546716.0,48352502705.0,0.30899306702545454,5.5381447631672724,0.3516545651272727,8.934214931272727,41.0,6.0,202.0,25.0,68.5,6,2018-04-30,0.05,20
267290,경동도시가스,KOSPI,190805198350.0,156591950.0,3890.0,40450.0,CFS,2018-04-02,294331882023.0,395529236965.0,13566332928.0,60238060827.0,0.2844017468143577,1.5425778991780807,1.2628180227354902,8.291791636399093,52.0,250.0,27.0,35.0,91.0,7,2018-04-30,0.05,20
084870,TBH글로벌,KOSPI,145163460240.0,270527670.0,39183.0,6960.0,CFS,2018-03-30,228866690913.0,237543767212.0,17711271655.0,23316365872.0,0.48803663472110137,1.576613636342181,0.6424858110560564,6.545552629270943,19.0,236.0,83.0,62.0,100.0,8,2018-04-30,0.05,20
005990,매일홀딩스,KOSDAQ,220178779200.0,3134814000.0,195079.0,16050.0,CFS,2018-03-30,470445124941.0,413553631720.0,5444825752.0,73467173347.0,0.09891644911073247,2.136650619329985,1.3346821817059107,7.513051588760921,251.0,115.0,24.0,43.0,108.25,9,2018-04-30,0.05,20
002020,코오롱,KOSPI,625975501500.0,1128507200.0,22045.0,51900.0,CFS,2018-04-02,913935633828.0,1236243097041.0,45505663615.0,115172251955.0,0.2907823932786929,1.4600182141920452,0.7359537341574381,7.8996260657398905,49.0,286.0,68.0,39.0,110.5,10,2018-04-30,0.05,20
017390,서울가스,KOSPI,433000000000.0,27159500.0,313.0,86600.0,CFS,2018-04-02,916547585328.0,445586325133.0,22541903212.0,63197605994.0,0.20823929064203234,2.116738072351039,0.5838116027159354,4.116270901921478,94.0,118.0,92.0,146.0,112.5,11,2018-04-30,0.05,20
004960,한신공영,KOSPI,269314075200.0,7992726700.0,346784.0,23300.0,CFS,2018-03-30,351284300625.0,569542225626.0,17223686458.0,91908102129.0,0.25581561520999924,1.3043666595001642,1.3650694203152438,8.459152759885162,62.0,339.0,21.0,32.0,113.5,12,2018-04-30,0.05,20
000700,유수홀딩스,KOSPI,178125994080.0,832723260.0,124606.0,6840.0,CFS,2018-04-02,292199732815.0,156439090387.0,29066102832.0,31040334629.0,0.6527088420109156,1.6404103978432658,0.6970422209137911,3.512998564751645,13.0,214.0,71.0,194.0,123.0,13,2018-04-30,0.05,20
012320,경동인베스트,KOSPI,102405495900.0,358315600.0,8360.0,43300.0,CFS,2018-04-02,400403089747.0,103403284260.0,21282785548.0,6378697781.0,0.831314193089123,3.9099765713550925,0.24915450972392586,4.038974016042043,8.0,16.0,317.0,151.0,123.0,14,2018-04-30,0.05,20
067310,하나마이크론,KOSDAQ,115226285460.0,818681550.0,162217.0,5070.0,CFS,2018-04-02,173369685826.0,105752091225.0,8595467943.0,32477144564.0,0.2983856646488481,1.5046018808458776,1.127421384256085,3.6711099660228514,45.0,263.0,38.0,180.0,131.5,15,2018-04-30,0.05,20
084690,대상홀딩스,KOSPI,339673606440.0,638259040.0,68546.0,9380.0,CFS,2018-04-02,1073261265994.0,834499968245.0,3747526924.0,97500430809.0,0.044130916891383064,3.159684019145541,1.1481661095881759,9.827080496375348,444.0,32.0,35.0,22.0,133.25,16,2018-04-30,0.05,20
079660,사조해표,KOSPI,76612000000.0,89504250.0,8441.0,10700.0,CFS,2018-04-02,148829733481.0,115708600504.0,1528626650.0,25564633222.0,0.07981134287056858,1.9426425818540176,1.3347586916932073,6.041278155067092,296.0,148.0,23.0,68.0,133.75,17,2018-04-30,0.05,20
001230,동국제강,KOSPI,1049760107000.0,20746578140.0,1907960.0,11000.0,CFS,2018-04-02,2370682510712.0,1471272232989.0,43242759779.0,80255144809.0,0.16477196834076302,2.258308822085959,0.3058037518242251,5.6061274311274625,135.0,87.0,248.0,80.0,137.5,18,2018-04-30,0.05,20
054040,한국컴퓨터,KOSDAQ,57695931100.0,120190835.0,33455.0,3590.0,CFS,2018-04-02,94670192894.0,62158239000.0,2030713750.0,11308099329.0,0.14078731108301673,1.6408469555663345,0.783978981769132,4.309367251029596,164.0,213.0,62.0,132.0,142.75,19,2018-04-30,0.05,20
034590,인천도시가스,KOSPI,131242620000.0,30516150.0,1021.0,30000.0,OFS,2018-04-02,171030364733.0,173375813163.0,9183159911.0,19877841351.0,0.2798834680685284,1.3031617681283718,0.6058349445020222,5.284131425081273,55.0,340.0,88.0,92.0,143.75,20,2018-04-30,0.05,20
009200,무림페이퍼,KOSPI,138350955750.0,781803655.0,234844.0,3325.0,CFS,2018-04-02,645620045175.0,281492655108.0,25900100795.0,47063483347.0,0.7488231838976652,4.666538381864413,1.360698466934877,8.1385098811072,9.0,8.0,22.0,36.0,18.75,1,2018-04-30,0.03333333333333333,30
006200,한국전자홀딩스,KOSPI,42263231808.0,85851222.0,95006.0,903.0,CFS,2018-04-02,262543366769.0,148426358374.0,2024665861.0,11289486691.0,0.19162432917557917,6.212098685725762,1.0684925130465783,14.047800134953654,105.0,5.0,41.0,11.0,40.5,2,2018-04-30,0.03333333333333333,30
013580,계룡건설,KOSPI,172813050450.0,3159138900.0,162534.0,19350.0,CFS,2018-04-02,382329684831.0,611692036500.0,28653034519.0,28834758434.0,0.6632145996934458,2.2123889592564043,0.6674208541291333,14.158468585727114,11.0,95.0,77.0,10.0,48.25,3,2018-04-30,0.03333333333333333,30
015360,예스코,KOSPI,246000000000.0,30374750.0,741.0,41000.0,CFS,2018-03-30,697419303733.0,333183163263.0,14081744759.0,73279301608.0,0.22897145949593495,2.8350378200528454,1.1915333594796749,5.417612410780488,80.0,48.0,33.0,88.0,62.25,4,2018-04-30,0.03333333333333333,30
036710,심텍홀딩스,KOSDAQ,74851561785.0,64402240.0,30055.0,2145.0,CFS,2018-03-30,229763944197.0,205618081639.0,2280723208.0,31347395806.0,0.12187979267826309,3.0695945243863156,1.6751765792698217,10.988044964491586,206.0,34.0,7.0,17.0,66.0,5,2018-04-30,0.03333333333333333,30
058650,세아홀딩스,KOSPI,550000000000.0,128617500.0,929.0,137500.0,CFS,2018-03-30,3045979619742.0,1228454553050.0,42486546716.0,48352502705.0,0.30899306702545454,5.5381447631672724,0.3516545651272727,8.934214931272727,41.0,6.0,202.0,25.0,68.5,6,2018-04-30,0.03333333333333333,30
267290,경동도시가스,KOSPI,190805198350.0,156591950.0,3890.0,40450.0,CFS,2018-04-02,294331882023.0,395529236965.0,13566332928.0,60238060827.0,0.2844017468143577,1.5425778991780807,1.2628180227354902,8.291791636399093,52.0,250.0,27.0,35.0,91.0,7,2018-04-30,0.03333333333333333,30
084870,TBH글로벌,KOSPI,145163460240.0,270527670.0,39183.0,6960.0,CFS,2018-03-30,228866690913.0,237543767212.0,17711271655.0,23316365872.0,0.48803663472110137,1.576613636342181,0.6424858110560564,6.545552629270943,19.0,236.0,83.0,62.0,100.0,8,2018-04-30,0.03333333333333333,30
005990,매일홀딩스,KOSDAQ,220178779200.0,3134814000.0,195079.0,16050.0,CFS,2018-03-30,470445124941.0,413553631720.0,5444825752.0,73467173347.0,0.09891644911073247,2.136650619329985,1.3346821817059107,7.513051588760921,251.0,115.0,24.0,43.0,108.25,9,2018-04-30,0.03333333333333333,30
002020,코오롱,KOSPI,625975501500.0,1128507200.0,22045.0,51900.0,CFS,2018-04-02,913935633828.0,1236243097041.0,45505663615.0,115172251955.0,0.2907823932786929,1.4600182141920452,0.7359537341574381,7.8996260657398905,49.0,286.0,68.0,39.0,110.5,10,2018-04-30,0.03333333333333333,30
017390,서울가스,KOSPI,433000000000.0,27159500.0,313.0,86600.0,CFS,2018-04-02,916547585328.0,445586325133.0,22541903212.0,63197605994.0,0.20823929064203234,2.116738072351039,0.5838116027159354,4.116270901921478,94.0,118.0,92.0,146.0,112.5,11,2018-04-30,0.03333333333333333,30
004960,한신공영,KOSPI,269314075200.0,7992726700.0,346784.0,23300.0,CFS,2018-03-30,351284300625.0,569542225626.0,17223686458.0,91908102129.0,0.25581561520999924,1.3043666595001642,1.3650694203152438,8.459152759885162,62.0,339.0,21.0,32.0,113.5,12,2018-04-30,0.03333333333333333,30
000700,유수홀딩스,KOSPI,178125994080.0,832723260.0,124606.0,6840.0,CFS,2018-04-02,292199732815.0,156439090387.0,29066102832.0,31040334629.0,0.6527088420109156,1.6404103978432658,0.6970422209137911,3.512998564751645,13.0,214.0,71.0,194.0,123.0,13,2018-04-30,0.03333333333333333,30
012320,경동인베스트,KOSPI,102405495900.0,358315600.0,8360.0,43300.0,CFS,2018-04-02,400403089747.0,103403284260.0,21282785548.0,6378697781.0,0.831314193089123,3.9099765713550925,0.24915450972392586,4.038974016042043,8.0,16.0,317.0,151.0,123.0,14,2018-04-30,0.03333333333333333,30
067310,하나마이크론,KOSDAQ,115226285460.0,818681550.0,162217.0,5070.0,CFS,2018-04-02,173369685826.0,105752091225.0,8595467943.0,32477144564.0,0.2983856646488481,1.5046018808458776,1.127421384256085,3.6711099660228514,45.0,263.0,38.0,180.0,131.5,15,2018-04-30,0.03333333333333333,30
084690,대상홀딩스,KOSPI,339673606440.0,638259040.0,68546.0,9380.0,CFS,2018-04-02,1073261265994.0,834499968245.0,3747526924.0,97500430809.0,0.044130916891383064,3.159684019145541,1.1481661095881759,9.827080496375348,444.0,32.0,35.0,22.0,133.25,16,2018-04-30,0.03333333333333333,30
079660,사조해표,KOSPI,76612000000.0,89504250.0,8441.0,10700.0,CFS,2018-04-02,148829733481.0,115708600504.0,1528626650.0,25564633222.0,0.07981134287056858,1.9426425818540176,1.3347586916932073,6.041278155067092,296.0,148.0,23.0,68.0,133.75,17,2018-04-30,0.03333333333333333,30
001230,동국제강,KOSPI,1049760107000.0,20746578140.0,1907960.0,11000.0,CFS,2018-04-02,2370682510712.0,1471272232989.0,43242759779.0,80255144809.0,0.16477196834076302,2.258308822085959,0.3058037518242251,5.6061274311274625,135.0,87.0,248.0,80.0,137.5,18,2018-04-30,0.03333333333333333,30
054040,한국컴퓨터,KOSDAQ,57695931100.0,120190835.0,33455.0,3590.0,CFS,2018-04-02,94670192894.0,62158239000.0,2030713750.0,11308099329.0,0.14078731108301673,1.6408469555663345,0.783978981769132,4.309367251029596,164.0,213.0,62.0,132.0,142.75,19,2018-04-30,0.03333333333333333,30
034590,인천도시가스,KOSPI,131242620000.0,30516150.0,1021.0,30000.0,OFS,2018-04-02,171030364733.0,173375813163.0,9183159911.0,19877841351.0,0.2798834680685284,1.3031617681283718,0.6058349445020222,5.284131425081273,55.0,340.0,88.0,92.0,143.75,20,2018-04-30,0.03333333333333333,30
020560,아시아나항공,KOSPI,1087747058200.0,10939095080.0,2087588.0,5300.0,CFS,2018-03-30,1242490608864.0,1647288862702.0,294224976428.0,184591587458.0,1.081961009997609,1.1422606013939207,0.6788033525494852,6.057617348753589,4.0,450.0,74.0,67.0,148.75,21,2018-04-30,0.03333333333333333,30
014710,사조씨푸드,KOSPI,119324502990.0,308441190.0,44583.0,6930.0,OFS,2018-04-02,209512669156.0,103621506474.0,12651401563.0,10430737165.0,0.4241007084374029,1.7558226844117526,0.34965952184604193,3.4736036229770515,24.0,177.0,204.0,199.0,151.0,22,2018-04-30,0.03333333333333333,30
117580,대성에너지,KOSPI,163350000000.0,87012210.0,14650.0,5940.0,OFS,2018-04-02,300180589663.0,235097346809.0,11458870713.0,10229728630.0,0.28059677289256196,1.8376528292806857,0.2504984053872054,5.756898605668809,53.0,162.0,314.0,75.0,151.0,23,2018-04-30,0.03333333333333333,30
002710,TCC동양,KOSPI,46695825000.0,165504890.0,80479.0,2090.0,CFS,2018-03-30,100915803447.0,91443100678.0,560080917.0,9232380802.0,0.04797695871097684,2.1611311813636442,0.7908527841193511,7.8330857782681855,428.0,108.0,60.0,40.0,159.0,24,2018-04-30,0.03333333333333333,30
010470,오리콤,KOSDAQ,60943375000.0,141183610.0,26494.0,5300.0,CFS,2018-03-30,72742237448.0,51747667646.0,5325721319.0,28509533273.0,0.34955210924895447,1.1936036927393667,1.8712146003072525,3.396442526919456,35.0,403.0,6.0,206.0,162.5,25,2018-04-30,0.03333333333333333,30
002460,화성산업,KOSPI,206060740000.0,4205978750.0,257981.0,16550.0,OFS,2018-04-02,348653647090.0,132769163071.0,13980648669.0,31076096539.0,0.2713888859954594,1.6919945404932546,0.6032414818853897,2.5772820784978254,58.0,197.0,89.0,309.0,163.25,26,2018-04-30,0.03333333333333333,30
034730,SK,KOSPI,20685927318000.0,24037675000.0,81983.0,294000.0,CFS,2018-04-02,45756420000000.0,24502621000000.0,1818736000000.0,980699000000.0,0.351685659925415,2.211958849927155,0.18963597520651407,4.738027089301213,33.0,96.0,419.0,108.0,164.0,27,2018-04-30,0.03333333333333333,30
004560,현대비앤지스틸,KOSPI,196024543000.0,4106894550.0,320594.0,13000.0,CFS,2018-03-30,365034076751.0,163969571005.0,4845632347.0,38504961226.0,0.09887807460925951,1.8621855771958107,0.785717148204243,3.345898804212491,252.0,157.0,61.0,210.0,170.0,28,2018-04-30,0.03333333333333333,30
003070,코오롱글로벌,KOSPI,291180558900.0,2907183200.0,257332.0,11550.0,CFS,2018-04-02,465432241338.0,1041017100748.0,3669937653.0,83093788113.0,0.050414597277565705,1.5984317191239514,1.1414743955009286,14.300640189450505,416.0,227.0,36.0,8.0,171.75,29,2018-04-30,0.03333333333333333,30
049070,인탑스,KOSDAQ,159100000000.0,385012630.0,41697.0,9250.0,CFS,2018-03-30,428347466152.0,123355768858.0,7033092006.0,10725548924.0,0.17682192346951603,2.692315940615965,0.269655535487115,3.1013392547580136,115.0,54.0,288.0,230.0,171.75,30,2018-04-30,0.03333333333333333,30
009200,무림페이퍼,KOSPI,138350955750.0,781803655.0,234844.0,3325.0,CFS,2018-04-02,645620045175.0,281492655108.0,25900100795.0,47063483347.0,0.7488231838976652,4.666538381864413,1.360698466934877,8.1385098811072,9.0,8.0,22.0,36.0,18.75,1,2018-04-30,0.02,50
006200,한국전자홀딩스,KOSPI,42263231808.0,85851222.0,95006.0,903.0,CFS,2018-04-02,262543366769.0,148426358374.0,2024665861.0,11289486691.0,0.19162432917557917,6.212098685725762,1.0684925130465783,14.047800134953654,105.0,5.0,41.0,11.0,40.5,2,2018-04-30,0.02,50
013580,계룡건설,KOSPI,172813050450.0,3159138900.0,162534.0,19350.0,CFS,2018-04-02,382329684831.0,611692036500.0,28653034519.0,28834758434.0,0.6632145996934458,2.2123889592564043,0.6674208541291333,14.158468585727114,11.0,95.0,77.0,10.0,48.25,3,2018-04-30,0.02,50
015360,예스코,KOSPI,246000000000.0,30374750.0,741.0,41000.0,CFS,2018-03-30,697419303733.0,333183163263.0,14081744759.0,73279301608.0,0.22897145949593495,2.8350378200528454,1.1915333594796749,5.417612410780488,80.0,48.0,33.0,88.0,62.25,4,2018-04-30,0.02,50
036710,심텍홀딩스,KOSDAQ,74851561785.0,64402240.0,30055.0,2145.0,CFS,2018-03-30,229763944197.0,205618081639.0,2280723208.0,31347395806.0,0.12187979267826309,3.0695945243863156,1.6751765792698217,10.988044964491586,206.0,34.0,7.0,17.0,66.0,5,2018-04-30,0.02,50
058650,세아홀딩스,KOSPI,550000000000.0,128617500.0,929.0,137500.0,CFS,2018-03-30,3045979619742.0,1228454553050.0,42486546716.0,48352502705.0,0.30899306702545454,5.5381447631672724,0.3516545651272727,8.934214931272727,41.0,6.0,202.0,25.0,68.5,6,2018-04-30,0.02,50
267290,경동도시가스,KOSPI,190805198350.0,156591950.0,3890.0,40450.0,CFS,2018-04-02,294331882023.0,395529236965.0,13566332928.0,60238060827.0,0.2844017468143577,1.5425778991780807,1.2628180227354902,8.291791636399093,52.0,250.0,27.0,35.0,91.0,7,2018-04-30,0.02,50
084870,TBH글로벌,KOSPI,145163460240.0,270527670.0,39183.0,6960.0,CFS,2018-03-30,228866690913.0,237543767212.0,17711271655.0,23316365872.0,0.48803663472110137,1.576613636342181,0.6424858110560564,6.545552629270943,19.0,236.0,83.0,62.0,100.0,8,2018-04-30,0.02,50
005990,매일홀딩스,KOSDAQ,220178779200.0,3134814000.0,195079.0,16050.0,CFS,2018-03-30,470445124941.0,413553631720.0,5444825752.0,73467173347.0,0.09891644911073247,2.136650619329985,1.3346821817059107,7.513051588760921,251.0,115.0,24.0,43.0,108.25,9,2018-04-30,0.02,50
002020,코오롱,KOSPI,625975501500.0,1128507200.0,22045.0,51900.0,CFS,2018-04-02,913935633828.0,1236243097041.0,45505663615.0,115172251955.0,0.2907823932786929,1.4600182141920452,0.7359537341574381,7.8996260657398905,49.0,286.0,68.0,39.0,110.5,10,2018-04-30,0.02,50
017390,서울가스,KOSPI,433000000000.0,27159500.0,313.0,86600.0,CFS,2018-04-02,916547585328.0,445586325133.0,22541903212.0,63197605994.0,0.20823929064203234,2.116738072351039,0.5838116027159354,4.116270901921478,94.0,118.0,92.0,146.0,112.5,11,2018-04-30,0.02,50
004960,한신공영,KOSPI,269314075200.0,7992726700.0,346784.0,23300.0,CFS,2018-03-30,351284300625.0,569542225626.0,17223686458.0,91908102129.0,0.25581561520999924,1.3043666595001642,1.3650694203152438,8.459152759885162,62.0,339.0,21.0,32.0,113.5,12,2018-04-30,0.02,50
000700,유수홀딩스,KOSPI,178125994080.0,832723260.0,124606.0,6840.0,CFS,2018-04-02,292199732815.0,156439090387.0,29066102832.0,31040334629.0,0.6527088420109156,1.6404103978432658,0.6970422209137911,3.512998564751645,13.0,214.0,71.0,194.0,123.0,13,2018-04-30,0.02,50
012320,경동인베스트,KOSPI,102405495900.0,358315600.0,8360.0,43300.0,CFS,2018-04-02,400403089747.0,103403284260.0,21282785548.0,6378697781.0,0.831314193089123,3.9099765713550925,0.24915450972392586,4.038974016042043,8.0,16.0,317.0,151.0,123.0,14,2018-04-30,0.02,50
